step,value
0,8.0
1,11.0
2,29.0
3,27.0
4,29.0
5,29.0
6,12.0
7,13.0
8,12.0
9,11.0
10,28.0
11,11.0
12,10.0
13,10.0
14,10.0
15,10.0
16,10.0
17,10.0
18,32.0
19,11.0
20,10.0
21,10.0
22,10.0
23,11.0
24,10.0
25,9.0
26,10.0
27,11.0
28,10.0
29,11.0
30,10.0
31,9.0
32,9.0
33,11.0
34,9.0
35,10.0
36,10.0
37,10.0
38,10.0
39,9.0
40,9.0
41,10.0
42,10.0
43,10.0
44,10.0
45,9.0
46,11.0
47,9.0
48,9.0
49,9.0
50,10.0
51,8.0
52,9.0
53,10.0
54,9.0
55,8.0
56,9.0
57,8.0
58,11.0
59,10.0
60,10.0
61,9.0
62,33.0
63,27.0
64,10.0
65,18.0
66,18.0
67,13.0
68,15.0
69,17.0
70,13.0
71,16.0
72,14.0
73,20.0
74,18.0
75,14.0
76,14.0
77,13.0
78,16.0
79,12.0
80,14.0
81,15.0
82,13.0
83,15.0
84,14.0
85,20.0
86,15.0
87,18.0
88,20.0
89,19.0
90,13.0
91,12.0
92,14.0
93,16.0
94,19.0
95,15.0
96,19.0
97,17.0
98,17.0
99,19.0
100,18.0
101,25.0
102,16.0
103,18.0
104,17.0
105,15.0
106,19.0
107,16.0
108,20.0
109,19.0
110,17.0
111,13.0
112,13.0
113,32.0
114,23.0
115,17.0
116,27.0
117,16.0
118,13.0
119,23.0
120,16.0
121,36.0
122,37.0
123,15.0
124,71.0
125,79.0
126,96.0
127,25.0
128,49.0
129,21.0
130,88.0
131,65.0
132,77.0
133,72.0
134,50.0
135,90.0
136,33.0
137,95.0
138,95.0
139,69.0
140,98.0
141,83.0
142,98.0
143,96.0
144,65.0
145,84.0
146,21.0
147,87.0
148,72.0
149,58.0
150,83.0
151,160.0
152,58.0
153,85.0
154,126.0
155,91.0
156,75.0
157,99.0
158,143.0
159,172.0
160,131.0
161,121.0
162,115.0
163,127.0
164,106.0
165,90.0
166,79.0
167,96.0
168,102.0
169,93.0
170,98.0
171,125.0
172,85.0
173,87.0
174,110.0
175,142.0
176,151.0
177,96.0
178,110.0
179,101.0
180,99.0
181,113.0
182,119.0
