step,value
0,11.0
1,10.0
2,9.0
3,8.0
4,12.0
5,10.0
6,9.0
7,40.0
8,11.0
9,10.0
10,8.0
11,10.0
12,9.0
13,8.0
14,9.0
15,9.0
16,9.0
17,11.0
18,9.0
19,10.0
20,9.0
21,20.0
22,9.0
23,11.0
24,37.0
25,10.0
26,11.0
27,9.0
28,11.0
29,9.0
30,40.0
31,11.0
32,8.0
33,32.0
34,10.0
35,31.0
36,10.0
37,10.0
38,32.0
39,50.0
40,15.0
41,10.0
42,11.0
43,11.0
44,10.0
45,10.0
46,45.0
47,8.0
48,9.0
49,16.0
50,10.0
51,10.0
52,9.0
53,9.0
54,10.0
55,10.0
56,11.0
57,9.0
58,10.0
59,35.0
60,20.0
61,22.0
62,10.0
63,14.0
64,11.0
65,17.0
66,29.0
67,9.0
68,30.0
69,29.0
70,35.0
71,33.0
72,17.0
73,17.0
74,20.0
75,21.0
76,20.0
77,21.0
78,15.0
79,20.0
80,14.0
81,19.0
82,14.0
83,20.0
84,17.0
85,19.0
86,18.0
87,18.0
88,25.0
89,9.0
90,10.0
91,14.0
92,14.0
93,43.0
94,27.0
95,18.0
96,14.0
97,15.0
98,27.0
99,23.0
100,15.0
101,17.0
102,20.0
103,23.0
104,20.0
105,15.0
106,51.0
107,23.0
108,32.0
109,30.0
110,23.0
111,24.0
112,15.0
113,17.0
114,16.0
115,20.0
116,38.0
117,21.0
118,31.0
119,27.0
120,28.0
121,28.0
122,46.0
123,31.0
124,29.0
125,31.0
126,27.0
127,33.0
128,29.0
129,23.0
130,31.0
131,27.0
132,57.0
133,20.0
134,25.0
135,46.0
136,35.0
137,71.0
138,20.0
139,36.0
140,57.0
141,53.0
142,25.0
143,37.0
144,31.0
145,45.0
146,23.0
147,15.0
148,84.0
149,52.0
150,25.0
151,58.0
152,28.0
153,37.0
154,58.0
155,36.0
156,27.0
157,46.0
158,18.0
159,36.0
160,39.0
161,30.0
162,42.0
163,37.0
164,25.0
165,28.0
166,32.0
167,48.0
168,32.0
169,45.0
170,23.0
171,30.0
172,26.0
173,31.0
174,23.0
175,19.0
176,33.0
177,58.0
178,61.0
179,35.0
180,45.0
181,27.0
182,37.0
183,22.0
184,52.0
185,43.0
186,34.0
187,38.0
188,51.0
189,30.0
190,57.0
191,51.0
192,32.0
193,31.0
194,43.0
195,106.0
196,28.0
197,21.0
198,58.0
199,46.0
200,23.0
201,74.0
202,57.0
203,35.0
204,60.0
205,36.0
206,34.0
207,126.0
208,27.0
209,32.0
210,26.0
211,24.0
212,48.0
213,43.0
214,120.0
215,52.0
216,80.0
217,73.0
218,54.0
219,75.0
220,40.0
221,36.0
222,57.0
223,44.0
224,57.0
225,50.0
226,54.0
227,29.0
228,25.0
229,26.0
230,43.0
231,51.0
232,30.0
233,62.0
234,42.0
235,29.0
236,84.0
237,35.0
238,87.0
239,80.0
240,92.0
241,36.0
242,47.0
243,64.0
244,68.0
245,92.0
246,82.0
247,31.0
248,60.0
249,149.0
250,38.0
251,40.0
252,31.0
253,98.0
254,30.0
255,39.0
256,54.0
257,59.0
258,57.0
259,83.0
260,33.0
261,24.0
262,45.0
263,94.0
264,48.0
265,65.0
266,23.0
267,102.0
268,47.0
269,43.0
270,69.0
271,47.0
272,43.0
273,31.0
274,38.0
275,27.0
276,40.0
277,21.0
278,122.0
279,85.0
280,105.0
281,37.0
282,86.0
283,29.0
284,35.0
285,79.0
286,58.0
287,50.0
288,35.0
289,66.0
290,48.0
291,44.0
292,47.0
293,100.0
294,200.0
295,51.0
296,43.0
297,73.0
298,29.0
299,96.0
300,80.0
301,34.0
302,29.0
303,31.0
304,62.0
305,78.0
306,99.0
307,38.0
308,47.0
309,47.0
310,38.0
311,52.0
312,35.0
313,78.0
314,96.0
315,33.0
316,94.0
317,134.0
318,138.0
319,66.0
320,40.0
321,29.0
322,86.0
323,101.0
324,47.0
325,57.0
326,145.0
327,111.0
328,78.0
329,44.0
330,117.0
331,35.0
332,51.0
333,66.0
334,43.0
335,47.0
336,42.0
337,28.0
338,31.0
339,35.0
340,45.0
341,61.0
342,200.0
343,63.0
344,45.0
345,38.0
346,63.0
347,86.0
348,91.0
349,61.0
350,40.0
351,69.0
352,35.0
353,66.0
354,30.0
355,43.0
356,40.0
357,60.0
358,88.0
359,41.0
360,49.0
361,59.0
362,84.0
363,26.0
364,161.0
365,36.0
366,54.0
367,58.0
368,106.0
369,72.0
370,158.0
371,59.0
372,25.0
373,30.0
374,57.0
375,43.0
376,200.0
377,47.0
378,87.0
379,169.0
380,54.0
381,37.0
382,51.0
383,32.0
384,200.0
385,129.0
386,60.0
387,147.0
388,48.0
389,73.0
390,60.0
391,75.0
392,73.0
393,53.0
394,96.0
395,37.0
396,73.0
397,80.0
398,55.0
399,51.0
400,28.0
401,31.0
402,74.0
403,65.0
404,62.0
405,61.0
406,45.0
407,64.0
408,48.0
409,95.0
410,79.0
411,68.0
412,27.0
413,66.0
414,64.0
415,86.0
416,31.0
417,31.0
418,34.0
419,130.0
420,37.0
421,41.0
422,86.0
423,47.0
424,57.0
425,56.0
426,25.0
427,31.0
428,70.0
429,45.0
430,119.0
431,200.0
432,62.0
433,190.0
434,137.0
435,35.0
436,32.0
437,92.0
438,80.0
439,200.0
440,78.0
441,200.0
442,161.0
443,69.0
444,37.0
445,83.0
446,58.0
447,191.0
448,44.0
449,60.0
450,60.0
451,44.0
452,111.0
453,116.0
454,108.0
455,167.0
456,55.0
457,108.0
458,39.0
459,48.0
460,52.0
461,47.0
462,52.0
463,81.0
464,200.0
465,62.0
466,40.0
467,85.0
468,41.0
469,42.0
470,52.0
471,38.0
472,34.0
473,105.0
474,56.0
475,69.0
476,199.0
477,65.0
478,32.0
479,35.0
480,75.0
481,131.0
482,54.0
483,125.0
484,50.0
485,58.0
486,75.0
487,37.0
488,65.0
489,40.0
