step,value
0,10.0
1,9.0
2,9.0
3,18.0
4,17.0
5,21.0
6,19.0
7,21.0
8,19.0
9,17.0
10,20.0
11,22.0
12,25.0
13,98.0
14,22.0
15,30.0
16,115.0
17,113.0
18,109.0
19,30.0
20,113.0
21,116.0
22,91.0
23,107.0
24,92.0
25,87.0
26,84.0
27,110.0
28,103.0
29,77.0
30,98.0
31,82.0
32,79.0
33,95.0
34,74.0
35,76.0
36,85.0
37,92.0
38,85.0
39,79.0
40,97.0
41,73.0
42,78.0
43,97.0
44,74.0
45,85.0
46,94.0
47,75.0
48,80.0
49,67.0
50,69.0
51,59.0
52,94.0
53,131.0
54,85.0
55,100.0
56,90.0
57,76.0
58,67.0
59,70.0
60,78.0
61,86.0
62,143.0
63,71.0
64,128.0
65,45.0
66,160.0
67,124.0
68,97.0
69,108.0
70,104.0
71,117.0
72,79.0
73,102.0
74,61.0
75,63.0
76,127.0
77,145.0
78,113.0
79,67.0
80,132.0
81,106.0
82,114.0
83,39.0
84,36.0
85,39.0
86,48.0
87,60.0
88,44.0
89,79.0
90,57.0
91,38.0
92,47.0
93,143.0
94,94.0
95,100.0
96,163.0
97,104.0
98,104.0
99,104.0
100,72.0
101,105.0
102,94.0
103,113.0
104,63.0
105,104.0
106,89.0
107,103.0
108,114.0
109,97.0
110,104.0
111,76.0
112,39.0
113,38.0
114,49.0
115,45.0
116,29.0
117,28.0
118,40.0
119,54.0
120,29.0
121,41.0
122,44.0
123,42.0
124,33.0
125,55.0
126,70.0
127,64.0
128,80.0
129,77.0
130,33.0
131,86.0
132,90.0
133,84.0
134,71.0
135,85.0
136,90.0
137,105.0
138,129.0
139,90.0
140,111.0
141,103.0
142,85.0
143,85.0
144,74.0
145,94.0
146,96.0
147,94.0
148,97.0
149,127.0
150,88.0
151,97.0
152,96.0
153,103.0
154,102.0
155,115.0
156,97.0
157,105.0
158,117.0
159,109.0
160,111.0
161,113.0
162,123.0
163,107.0
164,130.0
165,171.0
166,112.0
167,146.0
168,190.0
169,112.0
170,122.0
171,107.0
172,127.0
173,147.0
174,137.0
175,200.0
176,135.0
177,197.0
178,143.0
179,132.0
180,121.0
181,117.0
182,108.0
183,200.0
184,200.0
185,144.0
186,131.0
187,139.0
188,131.0
189,200.0
190,117.0
191,200.0
192,200.0
193,156.0
194,130.0
195,112.0
196,200.0
197,152.0
198,119.0
199,140.0
200,126.0
201,200.0
202,200.0
203,166.0
204,134.0
205,200.0
206,200.0
207,200.0
208,183.0
209,143.0
210,200.0
211,200.0
212,153.0
213,200.0
214,200.0
215,200.0
216,200.0
217,132.0
218,200.0
219,200.0
220,130.0
221,165.0
222,200.0
223,200.0
224,200.0
225,200.0
226,200.0
227,136.0
228,162.0
229,200.0
230,200.0
231,200.0
232,140.0
233,200.0
234,200.0
235,200.0
236,137.0
237,183.0
238,200.0
239,200.0
240,200.0
241,200.0
242,137.0
243,200.0
244,150.0
245,137.0
246,173.0
247,200.0
248,200.0
249,200.0
250,136.0
251,200.0
252,200.0
253,200.0
254,200.0
255,200.0
256,200.0
257,200.0
258,200.0
259,200.0
260,200.0
261,200.0
262,161.0
263,140.0
264,200.0
265,200.0
266,144.0
267,162.0
268,144.0
269,200.0
270,113.0
271,112.0
272,200.0
273,200.0
274,183.0
275,200.0
276,200.0
277,200.0
278,200.0
279,200.0
280,200.0
281,167.0
282,200.0
283,200.0
284,200.0
285,161.0
286,200.0
287,200.0
288,200.0
289,200.0
290,165.0
291,186.0
292,200.0
293,167.0
294,179.0
295,200.0
296,182.0
297,130.0
298,200.0
299,200.0
300,188.0
301,165.0
302,153.0
303,135.0
304,200.0
305,200.0
306,185.0
307,200.0
308,200.0
309,169.0
310,200.0
311,146.0
312,200.0
313,200.0
314,171.0
315,200.0
316,200.0
317,200.0
318,200.0
319,200.0
320,200.0
321,200.0
322,200.0
323,200.0
324,200.0
325,200.0
326,200.0
327,200.0
328,200.0
329,200.0
330,200.0
331,200.0
332,200.0
333,200.0
334,200.0
