step,value
0,34.0
1,35.0
2,10.0
3,9.0
4,9.0
5,10.0
6,10.0
7,9.0
8,51.0
9,10.0
10,9.0
11,34.0
12,44.0
13,10.0
14,10.0
15,9.0
16,10.0
17,11.0
18,10.0
19,9.0
20,10.0
21,11.0
22,11.0
23,65.0
24,20.0
25,11.0
26,10.0
27,10.0
28,9.0
29,60.0
30,37.0
31,8.0
32,22.0
33,33.0
34,51.0
35,49.0
36,10.0
37,49.0
38,31.0
39,9.0
40,30.0
41,42.0
42,25.0
43,8.0
44,30.0
45,9.0
46,9.0
47,28.0
48,9.0
49,49.0
50,11.0
51,40.0
52,11.0
53,25.0
54,9.0
55,58.0
56,53.0
57,25.0
58,14.0
59,9.0
60,14.0
61,38.0
62,9.0
63,9.0
64,25.0
65,34.0
66,18.0
67,10.0
68,9.0
69,8.0
70,9.0
71,10.0
72,9.0
73,10.0
74,10.0
75,10.0
76,10.0
77,10.0
78,10.0
79,10.0
80,8.0
81,8.0
82,10.0
83,10.0
84,8.0
85,9.0
86,10.0
87,9.0
88,9.0
89,9.0
90,10.0
91,10.0
92,9.0
93,9.0
94,10.0
95,9.0
96,9.0
97,9.0
98,9.0
99,10.0
100,10.0
101,10.0
102,11.0
103,10.0
104,10.0
105,11.0
106,36.0
107,33.0
108,10.0
109,40.0
110,10.0
111,11.0
112,10.0
113,10.0
114,26.0
115,11.0
116,11.0
117,11.0
118,22.0
119,32.0
120,37.0
121,31.0
122,27.0
123,29.0
124,40.0
125,28.0
126,36.0
127,26.0
128,29.0
129,35.0
130,23.0
131,32.0
132,24.0
133,25.0
134,24.0
135,37.0
136,30.0
137,57.0
138,68.0
139,41.0
140,51.0
141,37.0
142,25.0
143,24.0
144,67.0
145,62.0
146,51.0
147,41.0
148,40.0
149,61.0
150,42.0
151,72.0
152,52.0
153,45.0
154,35.0
155,25.0
156,28.0
157,39.0
158,35.0
159,67.0
160,36.0
161,28.0
162,45.0
163,40.0
164,39.0
165,40.0
166,63.0
167,53.0
168,50.0
169,75.0
170,51.0
171,23.0
172,37.0
173,47.0
174,34.0
175,63.0
176,43.0
177,41.0
178,43.0
179,42.0
180,26.0
181,52.0
182,35.0
183,39.0
184,44.0
185,23.0
186,26.0
187,51.0
188,52.0
189,35.0
190,35.0
191,38.0
192,41.0
193,44.0
194,25.0
195,33.0
196,38.0
197,38.0
198,41.0
199,46.0
200,35.0
201,24.0
202,38.0
203,28.0
204,47.0
205,36.0
206,34.0
207,39.0
208,39.0
209,49.0
210,47.0
211,41.0
212,48.0
213,55.0
214,56.0
215,52.0
216,36.0
217,25.0
218,34.0
219,25.0
220,23.0
221,33.0
222,37.0
223,40.0
224,47.0
225,21.0
226,36.0
227,28.0
228,32.0
229,41.0
230,25.0
231,35.0
232,27.0
233,39.0
234,38.0
235,39.0
236,35.0
237,28.0
238,25.0
239,27.0
240,41.0
241,35.0
242,36.0
243,43.0
244,37.0
245,35.0
246,47.0
247,52.0
248,47.0
249,36.0
250,47.0
251,40.0
252,47.0
253,38.0
254,33.0
255,35.0
256,38.0
257,26.0
258,37.0
259,23.0
260,25.0
261,27.0
262,23.0
263,27.0
264,41.0
265,27.0
266,41.0
267,25.0
268,40.0
269,45.0
270,31.0
271,35.0
272,33.0
273,23.0
274,38.0
275,22.0
276,23.0
277,41.0
278,26.0
279,42.0
280,41.0
281,24.0
282,26.0
283,32.0
284,24.0
285,51.0
286,27.0
287,39.0
288,30.0
289,40.0
290,37.0
291,41.0
292,25.0
293,41.0
294,28.0
295,35.0
296,32.0
297,29.0
298,12.0
299,25.0
300,33.0
301,28.0
302,37.0
303,38.0
304,40.0
305,25.0
306,24.0
307,31.0
308,40.0
309,41.0
310,40.0
311,26.0
312,27.0
313,39.0
314,36.0
315,34.0
316,28.0
317,29.0
318,37.0
319,24.0
320,19.0
321,26.0
322,22.0
323,31.0
324,31.0
325,41.0
326,38.0
327,33.0
328,45.0
329,39.0
330,38.0
331,25.0
332,33.0
333,26.0
334,42.0
335,38.0
336,51.0
337,30.0
338,33.0
339,37.0
340,24.0
341,25.0
342,37.0
343,26.0
344,35.0
345,40.0
346,41.0
347,37.0
348,41.0
349,23.0
350,35.0
351,26.0
352,40.0
353,35.0
354,37.0
355,38.0
356,34.0
357,41.0
358,26.0
359,28.0
360,24.0
361,41.0
362,38.0
363,38.0
364,40.0
365,36.0
366,25.0
367,36.0
368,34.0
369,38.0
370,32.0
371,35.0
372,51.0
373,26.0
374,36.0
375,39.0
376,25.0
377,40.0
378,37.0
379,23.0
380,30.0
381,35.0
382,37.0
383,37.0
384,29.0
385,25.0
386,27.0
387,38.0
388,25.0
389,28.0
390,33.0
391,27.0
392,24.0
393,28.0
394,27.0
395,51.0
396,42.0
397,25.0
398,36.0
399,23.0
400,37.0
401,37.0
402,37.0
403,40.0
404,35.0
405,25.0
406,39.0
407,56.0
408,37.0
409,25.0
410,38.0
411,26.0
412,28.0
413,29.0
414,20.0
415,23.0
416,52.0
417,36.0
418,37.0
419,43.0
420,41.0
421,43.0
422,38.0
423,53.0
424,51.0
425,41.0
426,40.0
427,37.0
428,36.0
429,75.0
430,51.0
431,39.0
432,23.0
433,35.0
434,36.0
435,36.0
436,29.0
437,31.0
438,25.0
439,31.0
440,36.0
441,40.0
442,40.0
443,40.0
444,53.0
445,67.0
446,57.0
447,35.0
448,38.0
449,39.0
450,37.0
451,37.0
452,36.0
453,35.0
454,38.0
455,28.0
456,46.0
457,52.0
458,39.0
459,39.0
460,38.0
461,46.0
462,40.0
463,30.0
464,39.0
465,29.0
466,39.0
467,38.0
468,44.0
469,32.0
470,43.0
471,36.0
472,52.0
473,30.0
474,24.0
475,26.0
476,28.0
477,28.0
478,34.0
479,23.0
480,34.0
481,35.0
482,28.0
483,47.0
484,62.0
485,41.0
486,51.0
487,46.0
488,50.0
489,47.0
