step,value
0,8.0
1,11.0
2,28.0
3,30.0
4,30.0
5,29.0
6,11.0
7,27.0
8,11.0
9,12.0
10,28.0
11,11.0
12,12.0
13,28.0
14,32.0
15,11.0
16,10.0
17,36.0
18,34.0
19,31.0
20,30.0
21,11.0
22,11.0
23,11.0
24,10.0
25,37.0
26,11.0
27,11.0
28,30.0
29,11.0
30,11.0
31,10.0
32,34.0
33,11.0
34,29.0
35,37.0
36,11.0
37,32.0
38,10.0
39,34.0
40,12.0
41,11.0
42,10.0
43,11.0
44,10.0
45,36.0
46,10.0
47,11.0
48,10.0
49,11.0
50,10.0
51,10.0
52,10.0
53,11.0
54,10.0
55,10.0
56,9.0
57,9.0
58,9.0
59,10.0
60,10.0
61,10.0
62,9.0
63,9.0
64,9.0
65,10.0
66,11.0
67,10.0
68,10.0
69,10.0
70,10.0
71,9.0
72,9.0
73,9.0
74,9.0
75,9.0
76,9.0
77,9.0
78,9.0
79,9.0
80,9.0
81,10.0
82,10.0
83,9.0
84,10.0
85,10.0
86,10.0
87,8.0
88,10.0
89,8.0
90,9.0
91,10.0
92,9.0
93,11.0
94,10.0
95,10.0
96,10.0
97,10.0
98,10.0
99,8.0
100,9.0
101,8.0
102,9.0
103,87.0
104,30.0
105,39.0
106,24.0
107,22.0
108,13.0
109,12.0
110,19.0
111,21.0
112,23.0
113,19.0
114,23.0
115,11.0
116,12.0
117,34.0
118,15.0
119,11.0
120,9.0
121,10.0
122,10.0
123,11.0
124,10.0
125,10.0
126,10.0
127,11.0
128,10.0
129,10.0
130,11.0
131,10.0
132,10.0
133,10.0
134,11.0
135,10.0
136,10.0
137,11.0
138,10.0
139,10.0
140,10.0
141,10.0
142,10.0
143,10.0
144,13.0
145,10.0
146,9.0
147,10.0
148,10.0
149,10.0
150,34.0
151,12.0
152,10.0
153,10.0
154,10.0
155,11.0
156,11.0
157,10.0
158,10.0
159,11.0
160,12.0
161,12.0
162,44.0
163,11.0
164,11.0
165,11.0
166,11.0
167,28.0
168,37.0
169,11.0
170,11.0
171,11.0
172,25.0
173,11.0
174,32.0
175,26.0
176,32.0
177,30.0
178,29.0
179,108.0
180,28.0
181,30.0
182,12.0
