step,value
0,9.0
1,10.0
2,11.0
3,12.0
4,24.0
5,13.0
6,28.0
7,33.0
8,29.0
9,10.0
10,29.0
11,31.0
12,33.0
13,11.0
14,11.0
15,11.0
16,11.0
17,10.0
18,11.0
19,30.0
20,11.0
21,11.0
22,34.0
23,12.0
24,11.0
25,10.0
26,10.0
27,32.0
28,11.0
29,28.0
30,12.0
31,30.0
32,10.0
33,10.0
34,28.0
35,10.0
36,10.0
37,10.0
38,10.0
39,10.0
40,10.0
41,30.0
42,10.0
43,9.0
44,10.0
45,10.0
46,10.0
47,10.0
48,10.0
49,10.0
50,9.0
51,11.0
52,10.0
53,10.0
54,10.0
55,9.0
56,10.0
57,9.0
58,10.0
59,10.0
60,9.0
61,9.0
62,10.0
63,9.0
64,10.0
65,9.0
66,10.0
67,10.0
68,10.0
69,11.0
70,10.0
71,10.0
72,9.0
73,10.0
74,9.0
75,10.0
76,9.0
77,10.0
78,9.0
79,10.0
80,9.0
81,9.0
82,9.0
83,9.0
84,9.0
85,35.0
86,11.0
87,10.0
88,9.0
89,10.0
90,8.0
91,10.0
92,9.0
93,10.0
94,10.0
95,10.0
96,9.0
97,9.0
98,10.0
99,10.0
100,10.0
101,11.0
102,9.0
103,10.0
104,8.0
105,50.0
106,77.0
107,46.0
108,71.0
109,52.0
110,68.0
111,50.0
112,45.0
113,37.0
114,10.0
115,10.0
116,9.0
117,10.0
118,10.0
119,46.0
120,34.0
121,48.0
122,24.0
123,52.0
124,14.0
125,23.0
126,65.0
127,13.0
128,26.0
129,19.0
130,14.0
131,13.0
132,22.0
133,13.0
134,12.0
135,18.0
136,13.0
137,25.0
138,12.0
139,51.0
140,12.0
141,41.0
142,45.0
143,14.0
144,25.0
145,12.0
146,25.0
147,13.0
148,42.0
149,11.0
150,12.0
151,20.0
152,13.0
153,25.0
154,11.0
155,11.0
156,11.0
157,17.0
158,25.0
159,25.0
160,23.0
161,25.0
162,23.0
163,20.0
164,24.0
165,23.0
166,17.0
167,12.0
168,25.0
169,21.0
170,25.0
171,23.0
172,23.0
173,23.0
174,25.0
175,21.0
176,14.0
177,21.0
178,27.0
179,27.0
180,13.0
181,14.0
182,24.0
183,12.0
184,20.0
185,25.0
186,50.0
187,26.0
188,34.0
189,25.0
190,25.0
191,12.0
192,26.0
193,26.0
194,12.0
195,18.0
196,30.0
197,13.0
198,27.0
199,25.0
200,30.0
201,25.0
202,12.0
203,33.0
204,19.0
205,23.0
206,20.0
207,14.0
208,25.0
209,19.0
210,13.0
211,30.0
212,24.0
213,16.0
214,12.0
215,26.0
216,14.0
217,14.0
218,25.0
219,27.0
220,20.0
221,34.0
222,21.0
223,33.0
224,11.0
225,14.0
226,25.0
227,11.0
228,25.0
229,12.0
230,24.0
231,31.0
232,13.0
233,13.0
234,38.0
235,14.0
236,33.0
237,25.0
238,25.0
239,25.0
240,12.0
241,10.0
242,21.0
243,23.0
244,12.0
245,12.0
246,23.0
247,11.0
248,11.0
249,15.0
250,12.0
251,23.0
252,22.0
253,13.0
254,12.0
255,12.0
256,12.0
257,18.0
258,13.0
259,24.0
260,17.0
