step,value
0,10.0
1,65.0
2,8.0
3,17.0
4,51.0
5,16.0
6,10.0
7,14.0
8,10.0
9,12.0
10,10.0
11,65.0
12,51.0
13,32.0
14,71.0
15,74.0
16,38.0
17,45.0
18,36.0
19,33.0
20,40.0
21,41.0
22,31.0
23,29.0
24,50.0
25,28.0
26,25.0
27,45.0
28,27.0
29,27.0
30,33.0
31,29.0
32,32.0
33,34.0
34,32.0
35,31.0
36,32.0
37,41.0
38,40.0
39,29.0
40,26.0
41,28.0
42,34.0
43,44.0
44,34.0
45,41.0
46,32.0
47,51.0
48,67.0
49,30.0
50,32.0
51,48.0
52,60.0
53,46.0
54,39.0
55,25.0
56,28.0
57,49.0
58,31.0
59,34.0
60,26.0
61,27.0
62,28.0
63,29.0
64,37.0
65,27.0
66,33.0
67,69.0
68,52.0
69,57.0
70,56.0
71,41.0
72,40.0
73,100.0
74,35.0
75,47.0
76,37.0
77,49.0
78,200.0
79,44.0
80,127.0
81,79.0
82,49.0
83,51.0
84,53.0
85,44.0
86,36.0
87,32.0
88,37.0
89,35.0
90,200.0
91,44.0
92,27.0
93,67.0
94,59.0
95,71.0
96,59.0
97,75.0
98,79.0
99,49.0
100,63.0
101,104.0
102,109.0
103,69.0
104,72.0
105,47.0
106,200.0
107,192.0
108,71.0
109,51.0
110,128.0
111,163.0
112,49.0
113,113.0
114,200.0
115,67.0
116,74.0
117,41.0
118,62.0
119,200.0
120,200.0
121,200.0
122,41.0
123,60.0
124,76.0
125,72.0
126,200.0
127,200.0
128,56.0
129,61.0
130,55.0
131,51.0
132,68.0
133,200.0
134,54.0
135,101.0
136,61.0
137,73.0
138,46.0
139,49.0
140,74.0
141,46.0
142,64.0
143,73.0
144,62.0
145,37.0
146,50.0
147,47.0
148,46.0
149,200.0
150,163.0
151,131.0
152,74.0
153,48.0
154,67.0
155,49.0
156,91.0
157,200.0
158,55.0
159,52.0
160,101.0
161,200.0
162,61.0
163,52.0
164,94.0
165,200.0
166,104.0
167,59.0
168,50.0
169,63.0
170,47.0
171,117.0
172,72.0
173,166.0
174,66.0
175,51.0
176,67.0
177,44.0
178,107.0
179,39.0
180,50.0
181,180.0
182,83.0
183,49.0
184,142.0
185,65.0
186,102.0
187,54.0
188,91.0
189,50.0
190,53.0
191,121.0
192,90.0
193,55.0
194,43.0
195,200.0
196,200.0
197,112.0
198,99.0
199,200.0
200,79.0
201,103.0
202,66.0
203,63.0
204,67.0
205,63.0
206,200.0
207,86.0
208,87.0
209,200.0
210,104.0
211,61.0
212,86.0
213,43.0
214,47.0
215,200.0
216,64.0
217,51.0
218,60.0
219,97.0
220,53.0
221,200.0
222,63.0
223,48.0
224,68.0
225,71.0
226,200.0
227,69.0
228,54.0
229,96.0
230,118.0
231,59.0
232,200.0
233,54.0
234,57.0
235,122.0
236,57.0
237,200.0
238,161.0
239,200.0
240,200.0
241,200.0
242,56.0
243,71.0
244,61.0
245,50.0
246,53.0
247,200.0
248,200.0
249,121.0
250,200.0
251,200.0
252,73.0
253,200.0
254,75.0
255,55.0
256,200.0
257,200.0
258,200.0
259,200.0
260,129.0
261,164.0
262,103.0
263,200.0
264,200.0
265,200.0
266,200.0
267,166.0
268,102.0
269,42.0
270,73.0
271,61.0
272,98.0
273,200.0
274,161.0
275,65.0
276,200.0
277,122.0
278,102.0
279,76.0
280,200.0
281,200.0
282,200.0
283,200.0
284,54.0
285,68.0
286,191.0
287,200.0
288,87.0
289,102.0
290,200.0
291,200.0
292,200.0
293,71.0
294,200.0
295,200.0
296,200.0
297,97.0
298,200.0
299,92.0
300,63.0
301,69.0
302,129.0
303,70.0
304,200.0
305,60.0
306,47.0
307,74.0
308,200.0
309,200.0
310,51.0
311,200.0
312,200.0
313,75.0
314,200.0
315,64.0
316,55.0
317,200.0
318,200.0
319,199.0
320,78.0
321,107.0
322,90.0
323,68.0
324,74.0
325,120.0
326,200.0
327,58.0
328,57.0
329,200.0
330,59.0
331,115.0
332,200.0
333,165.0
334,88.0
335,200.0
336,135.0
337,200.0
338,104.0
339,73.0
340,51.0
341,200.0
342,76.0
343,200.0
344,71.0
345,97.0
346,200.0
347,78.0
348,200.0
349,200.0
350,95.0
351,72.0
352,61.0
353,118.0
354,91.0
355,200.0
356,200.0
357,200.0
358,93.0
359,200.0
360,200.0
361,200.0
362,93.0
363,110.0
364,200.0
365,200.0
366,200.0
367,200.0
368,200.0
369,61.0
370,92.0
371,200.0
372,63.0
373,93.0
374,200.0
375,200.0
376,102.0
377,84.0
378,54.0
379,200.0
380,200.0
381,119.0
382,84.0
383,200.0
384,200.0
385,60.0
386,200.0
387,200.0
388,200.0
389,60.0
390,93.0
391,200.0
392,200.0
393,55.0
394,72.0
395,60.0
396,70.0
397,200.0
398,200.0
399,75.0
400,117.0
401,73.0
402,92.0
403,200.0
404,71.0
405,200.0
406,80.0
407,56.0
408,60.0
409,200.0
410,87.0
411,67.0
412,89.0
413,67.0
414,200.0
415,200.0
416,200.0
417,200.0
418,147.0
419,200.0
420,200.0
421,56.0
422,101.0
423,112.0
424,200.0
425,60.0
426,94.0
427,56.0
428,64.0
429,200.0
430,89.0
431,200.0
432,200.0
433,58.0
434,200.0
435,200.0
436,200.0
437,200.0
438,54.0
439,59.0
440,115.0
441,200.0
442,200.0
443,200.0
444,72.0
445,85.0
446,69.0
447,200.0
448,200.0
449,51.0
450,200.0
451,200.0
452,200.0
453,84.0
454,62.0
455,66.0
456,79.0
457,70.0
458,60.0
459,138.0
460,96.0
461,68.0
462,200.0
463,71.0
464,200.0
465,200.0
466,60.0
467,200.0
468,137.0
469,78.0
470,85.0
471,200.0
472,200.0
473,92.0
474,104.0
475,62.0
476,200.0
477,200.0
478,74.0
479,200.0
480,200.0
481,58.0
482,200.0
483,96.0
484,200.0
485,62.0
486,200.0
487,94.0
488,200.0
489,60.0
