step,value
0,10.0
1,17.0
2,21.0
3,21.0
4,18.0
5,20.0
6,15.0
7,21.0
8,17.0
9,19.0
10,20.0
11,122.0
12,25.0
13,104.0
14,101.0
15,94.0
16,109.0
17,102.0
18,115.0
19,85.0
20,103.0
21,97.0
22,73.0
23,79.0
24,95.0
25,95.0
26,85.0
27,82.0
28,104.0
29,75.0
30,77.0
31,111.0
32,84.0
33,71.0
34,73.0
35,83.0
36,68.0
37,88.0
38,80.0
39,87.0
40,112.0
41,88.0
42,74.0
43,93.0
44,72.0
45,81.0
46,80.0
47,56.0
48,75.0
49,82.0
50,64.0
51,101.0
52,105.0
53,116.0
54,113.0
55,96.0
56,102.0
57,83.0
58,99.0
59,85.0
60,89.0
61,77.0
62,99.0
63,115.0
64,67.0
65,89.0
66,98.0
67,105.0
68,100.0
69,74.0
70,71.0
71,101.0
72,69.0
73,77.0
74,58.0
75,48.0
76,69.0
77,70.0
78,48.0
79,59.0
80,62.0
81,65.0
82,71.0
83,77.0
84,56.0
85,49.0
86,59.0
87,31.0
88,31.0
89,36.0
90,32.0
91,45.0
92,35.0
93,54.0
94,39.0
95,35.0
96,36.0
97,55.0
98,29.0
99,68.0
100,38.0
101,42.0
102,33.0
103,56.0
104,97.0
105,43.0
106,46.0
107,74.0
108,69.0
109,49.0
110,83.0
111,78.0
112,78.0
113,64.0
114,90.0
115,80.0
116,84.0
117,94.0
118,103.0
119,109.0
120,94.0
121,99.0
122,125.0
123,129.0
124,94.0
125,144.0
126,101.0
127,136.0
128,105.0
129,113.0
130,148.0
131,112.0
132,125.0
133,114.0
134,149.0
135,128.0
136,124.0
137,200.0
138,147.0
139,139.0
140,100.0
141,200.0
142,188.0
143,130.0
144,177.0
145,200.0
146,145.0
147,145.0
148,131.0
149,200.0
150,160.0
151,162.0
152,136.0
153,194.0
154,122.0
155,160.0
156,116.0
157,159.0
158,138.0
159,118.0
160,105.0
161,200.0
162,200.0
163,200.0
164,200.0
165,138.0
166,200.0
167,200.0
168,200.0
169,200.0
170,200.0
171,139.0
172,200.0
173,200.0
174,200.0
175,134.0
176,130.0
177,176.0
178,145.0
179,200.0
180,200.0
181,143.0
182,182.0
183,200.0
184,200.0
185,183.0
186,179.0
187,200.0
188,200.0
189,200.0
190,200.0
191,200.0
192,200.0
193,129.0
194,200.0
195,200.0
196,200.0
197,200.0
198,200.0
199,146.0
200,200.0
201,173.0
202,130.0
203,167.0
204,155.0
205,200.0
206,200.0
207,176.0
208,147.0
209,200.0
210,200.0
211,144.0
212,200.0
213,200.0
214,200.0
215,152.0
216,140.0
217,188.0
218,142.0
219,172.0
220,200.0
221,149.0
222,200.0
223,157.0
224,200.0
225,200.0
226,130.0
227,143.0
228,200.0
229,200.0
230,139.0
231,163.0
232,200.0
233,200.0
234,200.0
235,103.0
236,200.0
237,200.0
238,200.0
239,162.0
240,200.0
241,200.0
242,149.0
243,198.0
244,200.0
245,158.0
246,114.0
247,131.0
248,200.0
249,200.0
250,200.0
251,200.0
252,200.0
253,200.0
254,200.0
255,200.0
256,200.0
257,200.0
258,187.0
259,172.0
260,166.0
261,200.0
262,200.0
263,148.0
264,159.0
265,200.0
266,193.0
267,154.0
268,144.0
269,200.0
270,200.0
271,200.0
272,181.0
273,200.0
274,200.0
275,200.0
276,200.0
277,200.0
278,200.0
279,149.0
280,200.0
281,200.0
282,200.0
283,200.0
284,140.0
285,200.0
286,200.0
287,133.0
288,200.0
289,200.0
290,178.0
291,164.0
292,200.0
293,200.0
294,200.0
295,142.0
296,200.0
297,200.0
298,200.0
299,170.0
300,172.0
301,140.0
302,186.0
303,200.0
304,171.0
305,156.0
306,190.0
307,200.0
308,200.0
309,171.0
310,200.0
311,200.0
312,177.0
313,167.0
314,200.0
315,200.0
316,200.0
317,155.0
318,200.0
319,200.0
320,200.0
321,188.0
322,200.0
323,200.0
324,200.0
325,200.0
326,200.0
327,200.0
328,200.0
329,200.0
330,170.0
331,200.0
332,200.0
333,200.0
334,200.0
335,200.0
336,200.0
337,200.0
338,200.0
