step,value
199,78.0
200,42.0
201,28.0
202,33.0
203,40.0
204,29.0
205,28.0
206,25.0
207,117.0
208,89.0
209,29.0
210,80.0
211,70.0
212,32.0
213,42.0
214,27.0
215,25.0
216,65.0
217,33.0
218,29.0
219,47.0
220,53.0
221,27.0
222,41.0
223,94.0
224,41.0
225,52.0
226,46.0
227,105.0
228,51.0
229,48.0
230,167.0
231,84.0
232,30.0
233,25.0
234,44.0
235,43.0
236,56.0
237,32.0
238,45.0
239,38.0
240,31.0
241,56.0
242,47.0
243,74.0
244,54.0
245,135.0
246,30.0
247,32.0
248,48.0
249,55.0
250,84.0
251,61.0
252,27.0
253,25.0
254,37.0
255,166.0
256,46.0
257,92.0
258,200.0
259,57.0
260,58.0
261,39.0
262,49.0
263,35.0
264,46.0
265,34.0
266,62.0
267,58.0
268,96.0
269,48.0
270,60.0
271,68.0
272,31.0
273,51.0
274,68.0
275,52.0
276,54.0
277,43.0
278,76.0
279,52.0
280,33.0
281,52.0
282,80.0
283,58.0
284,42.0
285,38.0
286,45.0
287,31.0
288,68.0
289,175.0
290,72.0
291,60.0
292,30.0
293,89.0
294,139.0
295,37.0
296,48.0
297,50.0
298,46.0
299,130.0
300,42.0
301,44.0
302,64.0
303,35.0
304,81.0
305,67.0
306,116.0
307,74.0
308,33.0
309,79.0
310,32.0
311,26.0
312,106.0
313,87.0
314,30.0
315,41.0
316,200.0
317,36.0
318,55.0
319,39.0
320,27.0
321,64.0
322,42.0
323,47.0
324,101.0
325,121.0
326,54.0
327,67.0
328,200.0
329,80.0
330,200.0
331,54.0
332,47.0
333,57.0
334,106.0
335,30.0
336,49.0
337,44.0
338,103.0
339,100.0
340,43.0
341,58.0
342,63.0
343,42.0
344,55.0
345,35.0
346,36.0
347,53.0
348,94.0
349,32.0
350,43.0
351,32.0
352,67.0
353,45.0
354,41.0
355,40.0
356,29.0
357,47.0
358,36.0
359,65.0
360,42.0
361,39.0
362,42.0
363,46.0
364,65.0
365,35.0
366,35.0
367,56.0
368,58.0
369,43.0
370,40.0
371,34.0
372,64.0
373,61.0
374,130.0
375,58.0
376,44.0
377,30.0
378,64.0
379,55.0
380,42.0
381,46.0
382,42.0
383,47.0
384,38.0
385,80.0
386,43.0
387,76.0
388,83.0
389,45.0
390,80.0
391,184.0
392,37.0
393,53.0
394,65.0
395,53.0
396,35.0
397,41.0
398,54.0
399,57.0
400,93.0
401,46.0
402,53.0
403,34.0
404,75.0
405,71.0
406,60.0
407,51.0
408,35.0
409,41.0
410,44.0
411,51.0
412,58.0
413,38.0
414,75.0
415,58.0
416,47.0
417,51.0
418,46.0
419,142.0
420,87.0
421,32.0
422,38.0
423,68.0
424,80.0
425,66.0
426,61.0
427,105.0
428,109.0
429,105.0
430,74.0
431,73.0
432,102.0
433,73.0
434,77.0
435,45.0
436,157.0
437,162.0
438,152.0
439,37.0
440,60.0
441,139.0
442,94.0
443,109.0
444,108.0
445,81.0
446,73.0
447,73.0
448,105.0
449,60.0
450,77.0
451,38.0
452,120.0
453,151.0
454,133.0
455,65.0
456,51.0
457,82.0
458,94.0
459,97.0
460,37.0
461,39.0
462,91.0
463,68.0
464,71.0
465,81.0
466,89.0
467,71.0
468,70.0
469,84.0
470,64.0
471,144.0
472,161.0
473,135.0
474,76.0
475,84.0
476,77.0
477,86.0
478,71.0
479,69.0
480,96.0
481,65.0
482,81.0
483,68.0
484,96.0
485,142.0
486,81.0
487,71.0
488,95.0
489,74.0
