step,value
0,9.0
1,10.0
2,9.0
3,9.0
4,10.0
5,10.0
6,10.0
7,10.0
8,9.0
9,11.0
10,10.0
11,8.0
12,10.0
13,10.0
14,10.0
15,8.0
16,8.0
17,9.0
18,10.0
19,9.0
20,9.0
21,15.0
22,22.0
23,31.0
24,24.0
25,37.0
26,38.0
27,64.0
28,10.0
29,11.0
30,53.0
31,59.0
32,10.0
33,17.0
34,19.0
35,10.0
36,10.0
37,10.0
38,10.0
39,10.0
40,10.0
41,10.0
42,10.0
43,9.0
44,9.0
45,10.0
46,10.0
47,41.0
48,9.0
49,10.0
50,10.0
51,10.0
52,18.0
53,9.0
54,9.0
55,9.0
56,31.0
57,51.0
58,61.0
59,32.0
60,15.0
61,19.0
62,17.0
63,42.0
64,20.0
65,72.0
66,23.0
67,27.0
68,30.0
69,103.0
70,23.0
71,45.0
72,63.0
73,46.0
74,48.0
75,22.0
76,37.0
77,28.0
78,25.0
79,27.0
80,35.0
81,53.0
82,81.0
83,42.0
84,39.0
85,26.0
86,21.0
87,77.0
88,40.0
89,19.0
90,52.0
91,21.0
92,18.0
93,21.0
94,20.0
95,133.0
96,23.0
97,27.0
98,122.0
99,166.0
100,111.0
101,21.0
102,84.0
103,59.0
104,24.0
105,133.0
106,52.0
107,22.0
108,41.0
109,55.0
110,59.0
111,23.0
112,113.0
113,104.0
114,67.0
115,34.0
116,52.0
117,39.0
118,55.0
119,25.0
120,46.0
121,42.0
122,31.0
123,62.0
124,70.0
125,26.0
126,37.0
127,42.0
128,71.0
129,94.0
130,38.0
131,36.0
132,153.0
133,121.0
134,37.0
135,77.0
136,100.0
137,165.0
138,54.0
139,107.0
140,45.0
141,200.0
142,100.0
143,160.0
144,119.0
145,130.0
146,147.0
147,111.0
148,56.0
149,47.0
150,45.0
151,112.0
152,42.0
153,112.0
154,46.0
155,61.0
156,82.0
157,98.0
158,121.0
159,106.0
160,111.0
161,155.0
162,115.0
163,79.0
164,106.0
165,200.0
166,47.0
167,57.0
168,61.0
169,106.0
170,80.0
171,141.0
172,196.0
173,49.0
174,126.0
175,57.0
176,200.0
177,200.0
178,120.0
179,200.0
180,106.0
181,123.0
182,157.0
183,82.0
184,59.0
185,133.0
186,200.0
187,137.0
188,42.0
189,200.0
190,157.0
191,176.0
192,135.0
193,121.0
194,118.0
195,76.0
196,145.0
197,106.0
198,126.0
199,191.0
200,103.0
201,134.0
202,132.0
203,128.0
204,166.0
205,139.0
206,164.0
207,162.0
208,136.0
209,172.0
210,147.0
211,181.0
212,178.0
213,120.0
214,131.0
215,167.0
216,114.0
217,120.0
218,148.0
219,200.0
220,174.0
221,61.0
222,200.0
223,108.0
224,134.0
225,110.0
226,144.0
227,121.0
228,131.0
229,138.0
230,125.0
231,200.0
232,134.0
233,135.0
234,135.0
235,143.0
236,119.0
237,115.0
238,136.0
239,200.0
240,126.0
241,96.0
242,100.0
243,74.0
244,178.0
245,171.0
246,152.0
247,93.0
248,145.0
249,171.0
250,70.0
251,126.0
252,168.0
253,109.0
254,143.0
255,200.0
256,115.0
257,166.0
258,200.0
259,185.0
260,171.0
