step,value
0,13.0
1,26.0
2,18.0
3,34.0
4,40.0
5,16.0
6,12.0
7,19.0
8,23.0
9,27.0
10,15.0
11,9.0
12,23.0
13,25.0
14,18.0
15,18.0
16,17.0
17,10.0
18,22.0
19,27.0
20,15.0
21,17.0
22,17.0
23,10.0
24,21.0
25,18.0
26,23.0
27,23.0
28,17.0
29,19.0
30,10.0
31,20.0
32,17.0
33,25.0
34,16.0
35,15.0
36,33.0
37,21.0
38,28.0
39,31.0
40,18.0
41,23.0
42,24.0
43,32.0
44,39.0
45,48.0
46,23.0
47,40.0
48,79.0
49,23.0
50,25.0
51,27.0
52,32.0
53,20.0
54,38.0
55,59.0
56,196.0
57,50.0
58,200.0
59,196.0
60,76.0
61,65.0
62,32.0
63,88.0
64,49.0
65,37.0
66,71.0
67,43.0
68,33.0
69,42.0
70,40.0
71,35.0
72,28.0
73,30.0
74,32.0
75,30.0
76,38.0
77,149.0
78,43.0
79,46.0
80,36.0
81,76.0
82,36.0
83,72.0
84,30.0
85,39.0
86,40.0
87,98.0
88,44.0
89,45.0
90,54.0
91,80.0
92,104.0
93,88.0
94,74.0
95,78.0
96,61.0
97,123.0
98,83.0
99,81.0
100,87.0
101,89.0
102,73.0
103,62.0
104,60.0
105,75.0
106,34.0
107,39.0
108,55.0
109,138.0
110,73.0
111,111.0
112,124.0
113,66.0
114,96.0
115,141.0
116,165.0
117,200.0
118,62.0
119,96.0
120,116.0
121,146.0
122,200.0
123,41.0
124,123.0
125,57.0
126,200.0
127,200.0
128,200.0
129,200.0
130,200.0
131,200.0
132,200.0
133,200.0
134,200.0
135,109.0
136,98.0
137,199.0
138,109.0
139,127.0
140,96.0
141,100.0
142,92.0
143,106.0
144,200.0
145,131.0
146,200.0
147,200.0
148,60.0
149,200.0
150,200.0
151,84.0
152,91.0
153,98.0
154,200.0
155,200.0
156,116.0
157,200.0
158,200.0
159,88.0
160,76.0
161,200.0
162,200.0
163,200.0
164,108.0
165,200.0
166,200.0
167,184.0
168,143.0
169,89.0
170,200.0
171,102.0
172,200.0
173,94.0
174,123.0
175,200.0
176,200.0
177,124.0
178,104.0
179,195.0
180,200.0
181,185.0
182,150.0
183,200.0
184,200.0
185,106.0
186,140.0
187,174.0
188,139.0
189,200.0
190,85.0
191,164.0
192,200.0
193,200.0
194,155.0
195,200.0
196,120.0
197,112.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,200.0
204,200.0
205,89.0
206,90.0
207,200.0
208,200.0
209,133.0
210,200.0
211,200.0
212,200.0
213,200.0
214,200.0
215,172.0
216,200.0
217,200.0
218,200.0
219,200.0
220,200.0
221,200.0
222,200.0
223,200.0
224,141.0
225,138.0
226,200.0
227,172.0
228,108.0
229,116.0
230,200.0
231,162.0
232,200.0
233,200.0
234,150.0
235,94.0
236,136.0
237,200.0
238,200.0
239,200.0
240,200.0
241,191.0
242,200.0
243,200.0
244,120.0
245,200.0
246,200.0
247,114.0
248,193.0
249,200.0
250,137.0
251,200.0
252,200.0
253,200.0
254,200.0
255,200.0
256,200.0
257,200.0
258,146.0
259,200.0
260,108.0
261,122.0
262,200.0
263,200.0
264,200.0
265,200.0
266,196.0
267,200.0
268,153.0
269,158.0
270,200.0
271,200.0
272,200.0
273,193.0
274,200.0
275,200.0
276,200.0
277,200.0
278,200.0
279,143.0
280,200.0
281,200.0
282,200.0
283,200.0
284,200.0
285,200.0
286,200.0
287,200.0
288,200.0
289,200.0
290,183.0
291,86.0
292,165.0
293,200.0
294,200.0
295,200.0
296,88.0
297,128.0
298,200.0
299,121.0
300,134.0
301,144.0
302,200.0
303,124.0
304,152.0
305,152.0
306,200.0
307,200.0
308,200.0
309,200.0
310,200.0
311,189.0
312,200.0
313,200.0
314,200.0
315,200.0
316,200.0
317,200.0
318,182.0
319,142.0
320,200.0
321,180.0
322,153.0
323,200.0
324,165.0
325,200.0
326,143.0
327,200.0
328,100.0
329,117.0
330,200.0
331,130.0
332,200.0
333,200.0
334,184.0
335,200.0
336,200.0
337,173.0
338,200.0
339,200.0
340,200.0
341,200.0
342,200.0
343,200.0
344,200.0
345,200.0
346,171.0
347,126.0
348,200.0
349,200.0
350,200.0
351,200.0
352,200.0
353,162.0
354,200.0
355,200.0
356,200.0
357,183.0
358,94.0
359,200.0
360,200.0
361,200.0
362,200.0
363,200.0
364,200.0
365,200.0
366,112.0
367,145.0
368,200.0
369,200.0
370,200.0
371,130.0
372,197.0
373,121.0
374,196.0
375,200.0
376,176.0
377,200.0
378,172.0
379,200.0
380,200.0
381,200.0
382,200.0
383,200.0
384,200.0
385,200.0
386,200.0
387,200.0
388,196.0
389,200.0
390,200.0
391,200.0
392,200.0
393,200.0
394,200.0
395,200.0
396,148.0
397,129.0
398,200.0
399,200.0
400,192.0
401,200.0
402,200.0
403,193.0
404,200.0
405,200.0
406,112.0
407,200.0
408,158.0
409,178.0
410,117.0
411,200.0
412,200.0
413,200.0
414,177.0
415,200.0
416,200.0
417,200.0
418,143.0
419,168.0
420,164.0
421,200.0
422,192.0
423,200.0
424,200.0
425,152.0
426,200.0
427,200.0
428,168.0
429,200.0
430,200.0
431,188.0
432,200.0
433,176.0
434,200.0
435,200.0
436,200.0
437,163.0
438,200.0
439,200.0
440,199.0
441,200.0
442,120.0
443,193.0
444,200.0
445,131.0
446,200.0
447,200.0
448,122.0
449,200.0
450,148.0
451,200.0
452,200.0
453,137.0
454,137.0
455,200.0
456,200.0
457,146.0
458,200.0
459,200.0
460,200.0
461,182.0
462,200.0
463,200.0
464,200.0
465,193.0
466,200.0
467,110.0
468,200.0
469,200.0
470,200.0
471,200.0
472,196.0
473,200.0
474,200.0
475,200.0
476,200.0
477,200.0
478,200.0
479,200.0
480,200.0
481,173.0
482,155.0
483,200.0
484,182.0
485,200.0
486,200.0
487,200.0
488,200.0
489,200.0
