step,value
0,9.0
1,9.0
2,8.0
3,10.0
4,10.0
5,9.0
6,9.0
7,9.0
8,10.0
9,10.0
10,9.0
11,10.0
12,10.0
13,9.0
14,9.0
15,9.0
16,8.0
17,9.0
18,9.0
19,11.0
20,9.0
21,10.0
22,10.0
23,15.0
24,12.0
25,24.0
26,13.0
27,22.0
28,19.0
29,31.0
30,24.0
31,23.0
32,23.0
33,28.0
34,38.0
35,29.0
36,59.0
37,63.0
38,26.0
39,13.0
40,36.0
41,11.0
42,29.0
43,11.0
44,11.0
45,11.0
46,12.0
47,11.0
48,10.0
49,12.0
50,11.0
51,11.0
52,19.0
53,17.0
54,10.0
55,14.0
56,10.0
57,8.0
58,9.0
59,10.0
60,43.0
61,46.0
62,8.0
63,9.0
64,9.0
65,50.0
66,35.0
67,19.0
68,33.0
69,115.0
70,124.0
71,26.0
72,26.0
73,20.0
74,153.0
75,45.0
76,38.0
77,146.0
78,20.0
79,21.0
80,25.0
81,26.0
82,38.0
83,38.0
84,92.0
85,29.0
86,24.0
87,28.0
88,37.0
89,69.0
90,8.0
91,9.0
92,9.0
93,28.0
94,35.0
95,62.0
96,9.0
97,34.0
98,37.0
99,29.0
100,59.0
101,45.0
102,93.0
103,31.0
104,27.0
105,10.0
106,52.0
107,103.0
108,8.0
109,10.0
110,90.0
111,70.0
112,145.0
113,200.0
114,79.0
115,42.0
116,96.0
117,9.0
118,66.0
119,41.0
120,11.0
121,140.0
122,59.0
123,71.0
124,10.0
125,35.0
126,106.0
127,118.0
128,87.0
129,31.0
130,58.0
131,93.0
132,83.0
133,200.0
134,61.0
135,13.0
136,141.0
137,81.0
138,66.0
139,31.0
140,73.0
141,100.0
142,99.0
143,97.0
144,143.0
145,72.0
146,41.0
147,101.0
148,40.0
149,11.0
150,114.0
151,33.0
152,11.0
153,82.0
154,167.0
155,94.0
156,113.0
157,200.0
158,154.0
159,76.0
160,107.0
161,114.0
162,71.0
163,69.0
164,110.0
165,59.0
166,103.0
167,99.0
168,41.0
169,43.0
170,11.0
171,38.0
172,37.0
173,39.0
174,75.0
175,131.0
176,102.0
177,114.0
178,200.0
179,55.0
180,43.0
181,95.0
182,44.0
183,99.0
184,38.0
185,66.0
186,53.0
187,37.0
188,80.0
189,40.0
190,33.0
191,54.0
192,42.0
193,11.0
194,37.0
195,43.0
196,52.0
197,54.0
198,41.0
199,57.0
200,38.0
201,44.0
202,44.0
203,34.0
204,74.0
205,61.0
206,34.0
207,30.0
208,53.0
209,40.0
210,35.0
211,95.0
