step,value
0,10.0
1,9.0
2,37.0
3,15.0
4,10.0
5,10.0
6,24.0
7,9.0
8,8.0
9,17.0
10,10.0
11,9.0
12,10.0
13,9.0
14,10.0
15,10.0
16,9.0
17,9.0
18,11.0
19,10.0
20,10.0
21,8.0
22,10.0
23,9.0
24,17.0
25,12.0
26,9.0
27,21.0
28,44.0
29,25.0
30,23.0
31,23.0
32,20.0
33,25.0
34,43.0
35,39.0
36,63.0
37,59.0
38,31.0
39,43.0
40,33.0
41,61.0
42,48.0
43,50.0
44,52.0
45,28.0
46,44.0
47,41.0
48,58.0
49,23.0
50,23.0
51,31.0
52,28.0
53,32.0
54,53.0
55,60.0
56,29.0
57,26.0
58,33.0
59,48.0
60,60.0
61,37.0
62,41.0
63,51.0
64,54.0
65,33.0
66,83.0
67,32.0
68,38.0
69,49.0
70,46.0
71,34.0
72,45.0
73,53.0
74,38.0
75,38.0
76,34.0
77,38.0
78,33.0
79,31.0
80,56.0
81,48.0
82,85.0
83,58.0
84,59.0
85,48.0
86,65.0
87,41.0
88,38.0
89,43.0
90,41.0
91,55.0
92,93.0
93,65.0
94,42.0
95,54.0
96,72.0
97,94.0
98,55.0
99,81.0
100,37.0
101,38.0
102,46.0
103,89.0
104,70.0
105,70.0
106,41.0
107,32.0
108,60.0
109,64.0
110,41.0
111,60.0
112,86.0
113,39.0
114,68.0
115,32.0
116,46.0
117,47.0
118,59.0
119,46.0
120,86.0
121,85.0
122,113.0
123,82.0
124,68.0
125,49.0
126,86.0
127,39.0
128,77.0
129,106.0
130,46.0
131,37.0
132,49.0
133,56.0
134,52.0
135,93.0
136,85.0
137,53.0
138,72.0
139,58.0
140,43.0
141,85.0
142,87.0
143,49.0
144,70.0
145,76.0
146,92.0
147,82.0
148,51.0
149,74.0
150,79.0
151,108.0
152,61.0
153,82.0
154,62.0
155,100.0
156,81.0
157,54.0
158,58.0
159,44.0
160,96.0
161,85.0
162,35.0
163,68.0
164,60.0
165,50.0
166,67.0
167,94.0
168,38.0
169,42.0
170,30.0
171,78.0
172,51.0
173,69.0
174,108.0
175,90.0
176,41.0
177,69.0
178,69.0
179,66.0
180,47.0
181,76.0
182,66.0
183,72.0
184,56.0
185,44.0
186,93.0
187,41.0
188,43.0
189,79.0
190,90.0
191,88.0
192,71.0
193,39.0
