step,value
0,38.0
1,21.0
2,9.0
3,32.0
4,27.0
5,43.0
6,10.0
7,10.0
8,9.0
9,36.0
10,18.0
11,32.0
12,37.0
13,10.0
14,18.0
15,18.0
16,9.0
17,26.0
18,75.0
19,85.0
20,86.0
21,11.0
22,57.0
23,35.0
24,65.0
25,11.0
26,9.0
27,9.0
28,42.0
29,8.0
30,47.0
31,8.0
32,10.0
33,11.0
34,9.0
35,9.0
36,10.0
37,9.0
38,9.0
39,42.0
40,8.0
41,17.0
42,42.0
43,29.0
44,9.0
45,11.0
46,9.0
47,10.0
48,8.0
49,9.0
50,9.0
51,26.0
52,78.0
53,26.0
54,19.0
55,22.0
56,45.0
57,71.0
58,28.0
59,43.0
60,22.0
61,57.0
62,51.0
63,34.0
64,83.0
65,38.0
66,39.0
67,26.0
68,35.0
69,26.0
70,22.0
71,33.0
72,62.0
73,22.0
74,24.0
75,23.0
76,70.0
77,26.0
78,24.0
79,22.0
80,39.0
81,41.0
82,28.0
83,81.0
84,23.0
85,22.0
86,102.0
87,34.0
88,38.0
89,52.0
90,34.0
91,32.0
92,46.0
93,29.0
94,106.0
95,29.0
96,72.0
97,37.0
98,37.0
99,52.0
100,76.0
101,41.0
102,59.0
103,164.0
104,84.0
105,29.0
106,22.0
107,28.0
108,55.0
109,69.0
110,34.0
111,64.0
112,29.0
113,41.0
114,36.0
115,115.0
116,35.0
117,45.0
118,67.0
119,90.0
120,39.0
121,46.0
122,27.0
123,37.0
124,46.0
125,29.0
126,120.0
127,73.0
128,39.0
129,31.0
130,37.0
131,55.0
132,49.0
133,60.0
134,49.0
135,40.0
136,39.0
137,26.0
138,31.0
139,30.0
140,53.0
141,32.0
142,47.0
143,22.0
144,37.0
145,80.0
146,43.0
147,45.0
148,37.0
149,52.0
150,29.0
151,40.0
152,61.0
153,40.0
154,106.0
155,31.0
156,31.0
157,60.0
158,37.0
159,45.0
160,135.0
161,82.0
162,39.0
163,29.0
164,58.0
165,54.0
166,78.0
167,34.0
168,77.0
169,34.0
170,31.0
171,44.0
172,29.0
173,72.0
174,76.0
175,56.0
176,69.0
177,92.0
178,47.0
179,30.0
180,38.0
181,41.0
182,51.0
183,119.0
184,86.0
185,52.0
186,109.0
187,40.0
188,49.0
189,120.0
190,50.0
191,171.0
192,94.0
193,40.0
194,47.0
195,32.0
196,50.0
197,77.0
198,36.0
199,42.0
200,83.0
201,55.0
202,58.0
203,71.0
204,74.0
205,34.0
206,79.0
207,76.0
208,38.0
209,40.0
210,39.0
211,122.0
212,189.0
213,84.0
214,51.0
215,36.0
216,61.0
217,38.0
218,55.0
219,102.0
220,32.0
221,43.0
222,66.0
223,86.0
224,49.0
225,111.0
226,59.0
227,38.0
228,59.0
229,62.0
230,60.0
231,95.0
232,54.0
233,39.0
234,42.0
235,94.0
236,105.0
237,72.0
238,200.0
239,83.0
240,97.0
241,69.0
242,76.0
243,71.0
244,71.0
245,55.0
246,77.0
247,154.0
248,109.0
249,60.0
250,121.0
251,76.0
252,69.0
253,83.0
254,45.0
255,126.0
256,168.0
257,112.0
258,87.0
259,86.0
260,84.0
261,72.0
262,192.0
263,122.0
264,94.0
265,156.0
266,82.0
267,82.0
268,92.0
269,200.0
270,54.0
271,57.0
272,84.0
273,197.0
274,88.0
275,152.0
276,128.0
277,71.0
278,63.0
279,121.0
280,85.0
281,200.0
282,90.0
283,193.0
284,97.0
285,92.0
286,101.0
287,45.0
288,65.0
289,82.0
290,62.0
291,131.0
292,145.0
293,200.0
294,79.0
295,50.0
296,68.0
297,53.0
298,75.0
299,107.0
300,79.0
301,70.0
302,200.0
303,89.0
304,109.0
305,83.0
306,147.0
307,77.0
308,126.0
309,68.0
310,57.0
311,52.0
312,49.0
313,61.0
314,60.0
315,66.0
316,58.0
317,50.0
318,134.0
319,200.0
320,109.0
321,81.0
322,53.0
323,53.0
324,54.0
325,200.0
326,200.0
327,200.0
328,77.0
329,84.0
330,136.0
331,200.0
332,200.0
333,155.0
334,58.0
335,148.0
336,50.0
337,99.0
338,80.0
339,134.0
340,95.0
341,200.0
342,77.0
343,59.0
344,147.0
345,155.0
346,60.0
347,200.0
348,113.0
349,77.0
350,200.0
351,56.0
352,200.0
353,200.0
354,59.0
355,131.0
356,192.0
357,194.0
358,118.0
359,200.0
360,79.0
361,200.0
362,142.0
363,57.0
364,78.0
365,143.0
366,200.0
