step,value
0,10.0
1,10.0
2,9.0
3,10.0
4,48.0
5,20.0
6,8.0
7,27.0
8,24.0
9,10.0
10,8.0
11,10.0
12,9.0
13,9.0
14,22.0
15,10.0
16,14.0
17,12.0
18,10.0
19,9.0
20,9.0
21,9.0
22,9.0
23,9.0
24,9.0
25,8.0
26,9.0
27,8.0
28,9.0
29,8.0
30,10.0
31,11.0
32,9.0
33,8.0
34,9.0
35,9.0
36,10.0
37,10.0
38,9.0
39,10.0
40,10.0
41,8.0
42,9.0
43,9.0
44,10.0
45,9.0
46,10.0
47,8.0
48,9.0
49,10.0
50,8.0
51,10.0
52,9.0
53,9.0
54,8.0
55,10.0
56,9.0
57,9.0
58,10.0
59,10.0
60,10.0
61,9.0
62,10.0
63,16.0
64,22.0
65,14.0
66,21.0
67,22.0
68,23.0
69,20.0
70,42.0
71,36.0
72,29.0
73,44.0
74,52.0
75,30.0
76,24.0
77,21.0
78,43.0
79,26.0
80,26.0
81,18.0
82,23.0
83,30.0
84,29.0
85,32.0
86,31.0
87,55.0
88,19.0
89,10.0
90,99.0
91,61.0
92,37.0
93,42.0
94,57.0
95,41.0
96,48.0
97,32.0
98,29.0
99,44.0
100,48.0
101,29.0
102,28.0
103,22.0
104,55.0
105,22.0
106,37.0
107,50.0
108,37.0
109,57.0
110,44.0
111,37.0
112,43.0
113,34.0
114,56.0
115,200.0
116,129.0
117,42.0
118,63.0
119,73.0
120,51.0
121,51.0
122,64.0
123,30.0
124,42.0
125,41.0
126,43.0
127,29.0
128,51.0
129,48.0
130,26.0
131,29.0
132,25.0
133,29.0
134,42.0
135,30.0
136,28.0
137,43.0
138,39.0
139,61.0
140,43.0
141,43.0
142,34.0
143,83.0
144,50.0
145,37.0
146,92.0
147,74.0
148,74.0
149,54.0
150,33.0
151,59.0
152,49.0
153,105.0
154,92.0
155,41.0
156,114.0
157,30.0
158,46.0
159,99.0
160,44.0
161,41.0
162,45.0
163,28.0
164,32.0
165,38.0
166,30.0
167,42.0
168,50.0
169,49.0
170,45.0
171,42.0
172,53.0
173,48.0
174,43.0
175,38.0
176,41.0
177,38.0
178,41.0
179,32.0
180,34.0
181,63.0
182,44.0
183,33.0
184,45.0
185,97.0
186,161.0
187,48.0
188,73.0
189,32.0
190,30.0
191,103.0
192,39.0
193,34.0
194,35.0
195,96.0
196,45.0
197,46.0
198,49.0
199,50.0
200,86.0
201,200.0
202,88.0
203,80.0
204,94.0
205,75.0
206,85.0
207,200.0
208,200.0
209,200.0
210,99.0
211,44.0
212,84.0
213,46.0
214,81.0
215,42.0
216,40.0
217,96.0
218,97.0
219,97.0
220,94.0
221,106.0
222,110.0
223,113.0
224,76.0
225,67.0
226,38.0
227,84.0
228,68.0
229,94.0
230,71.0
231,75.0
232,75.0
233,79.0
234,85.0
235,200.0
236,98.0
237,200.0
238,80.0
239,97.0
240,88.0
241,137.0
242,42.0
243,41.0
244,59.0
245,42.0
246,46.0
247,54.0
248,103.0
249,89.0
250,81.0
251,70.0
252,35.0
253,69.0
254,90.0
255,106.0
256,200.0
257,61.0
258,200.0
259,200.0
260,105.0
261,55.0
262,74.0
263,46.0
264,88.0
265,126.0
266,200.0
267,200.0
268,94.0
269,58.0
270,42.0
271,135.0
272,114.0
273,52.0
274,101.0
275,200.0
276,191.0
277,58.0
278,133.0
279,148.0
280,76.0
281,70.0
282,181.0
283,88.0
284,200.0
285,138.0
286,200.0
287,60.0
288,82.0
289,64.0
290,55.0
291,62.0
292,94.0
293,87.0
294,53.0
295,48.0
296,58.0
297,41.0
298,102.0
299,109.0
300,90.0
301,112.0
302,96.0
303,114.0
304,76.0
305,94.0
306,200.0
307,57.0
308,200.0
309,200.0
310,200.0
311,200.0
312,63.0
313,43.0
314,48.0
315,51.0
316,120.0
317,49.0
318,100.0
319,65.0
320,89.0
321,86.0
322,61.0
323,46.0
324,65.0
325,49.0
326,52.0
327,164.0
328,63.0
329,77.0
330,51.0
331,113.0
332,95.0
333,127.0
334,200.0
335,86.0
336,75.0
337,167.0
338,39.0
339,66.0
340,105.0
341,41.0
342,49.0
343,69.0
344,200.0
345,166.0
346,200.0
347,153.0
348,108.0
349,119.0
350,200.0
351,105.0
352,106.0
353,139.0
354,74.0
355,146.0
356,90.0
357,200.0
358,200.0
359,143.0
360,68.0
361,73.0
362,106.0
363,96.0
364,150.0
365,49.0
366,103.0
367,200.0
368,200.0
369,62.0
370,59.0
371,67.0
372,52.0
373,136.0
374,93.0
375,60.0
376,116.0
377,200.0
378,200.0
379,144.0
380,62.0
381,44.0
382,69.0
383,118.0
384,55.0
385,122.0
386,93.0
387,110.0
388,125.0
389,102.0
390,108.0
391,110.0
392,124.0
393,116.0
394,135.0
395,137.0
396,193.0
397,135.0
398,103.0
399,110.0
400,122.0
401,125.0
402,142.0
403,134.0
404,127.0
405,120.0
406,116.0
407,108.0
408,99.0
409,130.0
410,113.0
411,126.0
412,108.0
413,114.0
414,114.0
415,164.0
416,200.0
417,200.0
418,106.0
419,65.0
420,47.0
421,113.0
422,78.0
423,77.0
424,101.0
425,200.0
426,200.0
427,71.0
428,80.0
429,87.0
430,81.0
431,154.0
432,68.0
433,79.0
434,154.0
435,66.0
436,67.0
437,66.0
438,70.0
439,66.0
440,66.0
441,200.0
442,60.0
443,58.0
444,82.0
445,200.0
446,105.0
447,84.0
448,107.0
449,71.0
450,200.0
451,77.0
452,67.0
453,121.0
454,91.0
455,97.0
456,81.0
457,77.0
458,95.0
459,92.0
460,79.0
461,62.0
462,63.0
463,96.0
464,67.0
465,58.0
466,192.0
467,71.0
468,64.0
469,191.0
470,81.0
471,93.0
472,200.0
473,68.0
474,107.0
475,128.0
476,200.0
477,150.0
478,120.0
479,80.0
480,85.0
481,200.0
482,63.0
483,92.0
484,63.0
485,71.0
486,94.0
487,127.0
488,68.0
489,93.0
