step,value
0,44.0
1,35.0
2,10.0
3,27.0
4,47.0
5,9.0
6,9.0
7,9.0
8,46.0
9,32.0
10,25.0
11,13.0
12,10.0
13,9.0
14,49.0
15,36.0
16,44.0
17,8.0
18,8.0
19,9.0
20,61.0
21,60.0
22,8.0
23,11.0
24,132.0
25,9.0
26,50.0
27,59.0
28,10.0
29,8.0
30,19.0
31,80.0
32,34.0
33,65.0
34,45.0
35,11.0
36,51.0
37,10.0
38,65.0
39,9.0
40,9.0
41,51.0
42,51.0
43,15.0
44,10.0
45,10.0
46,12.0
47,14.0
48,14.0
49,9.0
50,24.0
51,13.0
52,23.0
53,11.0
54,17.0
55,17.0
56,17.0
57,13.0
58,11.0
59,25.0
60,11.0
61,12.0
62,29.0
63,18.0
64,13.0
65,17.0
66,13.0
67,14.0
68,19.0
69,11.0
70,20.0
71,19.0
72,19.0
73,12.0
74,13.0
75,11.0
76,20.0
77,14.0
78,20.0
79,29.0
80,32.0
81,37.0
82,12.0
83,22.0
84,26.0
85,19.0
86,21.0
87,22.0
88,24.0
89,25.0
90,17.0
91,22.0
92,13.0
93,26.0
94,18.0
95,16.0
96,36.0
97,33.0
98,29.0
99,58.0
100,63.0
101,27.0
102,20.0
103,20.0
104,59.0
105,65.0
106,35.0
107,24.0
108,39.0
109,26.0
110,29.0
111,37.0
112,53.0
113,40.0
114,44.0
115,64.0
116,68.0
117,58.0
118,50.0
119,125.0
120,43.0
121,32.0
122,38.0
123,31.0
124,32.0
125,50.0
126,31.0
127,142.0
128,152.0
129,104.0
130,48.0
131,53.0
132,49.0
133,61.0
134,48.0
135,58.0
136,76.0
137,87.0
138,128.0
139,61.0
140,163.0
141,39.0
142,38.0
143,38.0
144,33.0
145,81.0
146,31.0
147,30.0
148,49.0
149,92.0
150,34.0
151,38.0
152,41.0
153,113.0
154,29.0
155,36.0
156,37.0
157,200.0
158,74.0
159,51.0
160,28.0
161,67.0
162,75.0
163,67.0
164,112.0
165,75.0
166,64.0
167,36.0
168,51.0
169,40.0
170,30.0
171,27.0
172,21.0
173,36.0
174,38.0
175,45.0
176,28.0
177,31.0
178,72.0
179,44.0
180,66.0
181,77.0
182,55.0
183,42.0
184,56.0
185,53.0
186,104.0
187,120.0
188,114.0
189,30.0
190,25.0
191,61.0
192,31.0
193,62.0
194,79.0
195,40.0
196,29.0
197,30.0
198,39.0
199,37.0
200,32.0
201,43.0
202,52.0
203,113.0
204,43.0
205,44.0
206,26.0
207,25.0
208,41.0
209,58.0
210,26.0
211,36.0
212,73.0
213,44.0
214,32.0
215,25.0
216,31.0
217,164.0
218,28.0
219,32.0
220,34.0
221,28.0
222,25.0
223,29.0
224,39.0
225,42.0
226,45.0
227,40.0
228,52.0
229,82.0
230,82.0
231,43.0
232,94.0
233,36.0
234,34.0
235,32.0
236,114.0
237,32.0
238,33.0
239,31.0
240,76.0
241,44.0
242,42.0
243,32.0
244,69.0
245,29.0
246,58.0
247,90.0
248,73.0
249,41.0
250,41.0
251,32.0
252,35.0
253,54.0
254,91.0
255,46.0
256,75.0
257,77.0
258,46.0
259,187.0
260,57.0
261,61.0
262,37.0
263,79.0
264,89.0
265,37.0
266,31.0
267,68.0
268,39.0
269,139.0
270,52.0
271,56.0
272,114.0
273,112.0
274,55.0
275,59.0
276,116.0
277,38.0
278,33.0
279,65.0
280,43.0
281,56.0
282,41.0
283,86.0
284,200.0
285,76.0
286,36.0
287,78.0
288,63.0
289,50.0
290,29.0
291,39.0
292,62.0
293,39.0
294,200.0
295,47.0
296,90.0
297,40.0
298,200.0
299,200.0
300,86.0
301,128.0
302,59.0
303,31.0
304,32.0
305,50.0
306,95.0
307,35.0
308,28.0
309,39.0
310,70.0
311,69.0
312,60.0
313,200.0
314,38.0
315,48.0
316,34.0
317,78.0
318,77.0
319,75.0
320,78.0
321,61.0
322,40.0
323,38.0
324,38.0
325,74.0
326,31.0
327,94.0
328,72.0
329,113.0
330,59.0
331,52.0
332,58.0
333,75.0
334,93.0
335,32.0
336,62.0
337,130.0
338,48.0
339,65.0
340,40.0
341,75.0
342,41.0
343,46.0
344,76.0
345,41.0
346,87.0
347,34.0
348,48.0
349,103.0
350,86.0
351,99.0
352,98.0
353,62.0
354,52.0
355,36.0
356,30.0
357,46.0
358,48.0
359,59.0
360,200.0
361,37.0
362,186.0
363,34.0
364,50.0
365,68.0
366,77.0
367,83.0
368,28.0
369,32.0
370,88.0
371,62.0
372,73.0
373,51.0
374,33.0
375,44.0
376,63.0
377,104.0
378,40.0
379,50.0
380,27.0
381,76.0
382,66.0
383,70.0
384,65.0
385,65.0
386,46.0
387,53.0
388,59.0
389,48.0
390,123.0
391,68.0
392,37.0
393,42.0
394,180.0
395,73.0
396,34.0
397,40.0
398,71.0
399,56.0
400,93.0
401,200.0
402,54.0
403,48.0
404,200.0
405,76.0
406,200.0
407,59.0
408,171.0
409,68.0
410,43.0
411,81.0
412,42.0
413,32.0
414,35.0
415,35.0
416,73.0
417,94.0
418,69.0
419,46.0
420,59.0
421,64.0
422,51.0
423,56.0
424,168.0
425,134.0
426,74.0
427,200.0
428,200.0
429,48.0
430,73.0
431,40.0
432,34.0
433,58.0
434,59.0
435,58.0
436,62.0
437,44.0
438,44.0
439,118.0
440,90.0
441,200.0
442,57.0
443,132.0
444,84.0
445,76.0
446,38.0
447,40.0
448,73.0
449,70.0
450,200.0
451,49.0
452,81.0
453,47.0
454,200.0
455,69.0
456,73.0
457,49.0
458,61.0
459,200.0
460,178.0
461,200.0
462,58.0
463,51.0
464,52.0
465,131.0
466,62.0
467,50.0
468,54.0
469,173.0
470,78.0
471,167.0
472,200.0
473,77.0
474,44.0
475,40.0
476,38.0
477,93.0
478,200.0
479,86.0
480,81.0
481,56.0
482,78.0
483,70.0
484,67.0
485,70.0
486,200.0
487,41.0
488,57.0
489,110.0
