step,value
0,10.0
1,9.0
2,9.0
3,10.0
4,10.0
5,10.0
6,9.0
7,8.0
8,10.0
9,8.0
10,10.0
11,9.0
12,9.0
13,9.0
14,9.0
15,18.0
16,18.0
17,9.0
18,10.0
19,12.0
20,8.0
21,25.0
22,9.0
23,11.0
24,21.0
25,18.0
26,21.0
27,21.0
28,30.0
29,28.0
30,29.0
31,21.0
32,25.0
33,27.0
34,18.0
35,15.0
36,30.0
37,67.0
38,38.0
39,11.0
40,10.0
41,11.0
42,10.0
43,10.0
44,11.0
45,10.0
46,10.0
47,10.0
48,14.0
49,10.0
50,8.0
51,9.0
52,10.0
53,9.0
54,12.0
55,8.0
56,9.0
57,20.0
58,44.0
59,13.0
60,9.0
61,9.0
62,22.0
63,36.0
64,12.0
65,11.0
66,15.0
67,20.0
68,15.0
69,11.0
70,17.0
71,21.0
72,12.0
73,12.0
74,10.0
75,11.0
76,46.0
77,96.0
78,170.0
79,40.0
80,10.0
81,10.0
82,200.0
83,10.0
84,10.0
85,32.0
86,131.0
87,40.0
88,22.0
89,18.0
90,22.0
91,24.0
92,49.0
93,53.0
94,200.0
95,200.0
96,37.0
97,69.0
98,11.0
99,25.0
100,200.0
101,33.0
102,40.0
103,70.0
104,182.0
105,24.0
106,60.0
107,57.0
108,11.0
109,56.0
110,40.0
111,11.0
112,11.0
113,152.0
114,51.0
115,186.0
116,115.0
117,121.0
118,81.0
119,38.0
120,79.0
121,73.0
122,35.0
123,200.0
124,49.0
125,116.0
126,83.0
127,45.0
128,22.0
129,20.0
130,27.0
131,30.0
132,200.0
133,197.0
134,39.0
135,39.0
136,11.0
137,42.0
138,137.0
139,51.0
140,151.0
141,28.0
142,134.0
143,200.0
144,157.0
145,68.0
146,139.0
147,25.0
148,26.0
149,131.0
150,57.0
151,35.0
152,105.0
153,200.0
154,22.0
155,110.0
156,195.0
157,133.0
158,84.0
159,110.0
160,75.0
161,56.0
162,71.0
163,38.0
164,67.0
165,96.0
166,36.0
167,80.0
168,33.0
169,31.0
170,60.0
171,170.0
172,69.0
173,71.0
174,100.0
175,48.0
176,45.0
177,85.0
178,41.0
179,28.0
180,41.0
181,35.0
182,31.0
183,38.0
184,43.0
185,58.0
186,44.0
187,47.0
188,42.0
189,39.0
190,44.0
191,35.0
192,41.0
193,51.0
