step,value
0,13.0
1,9.0
2,10.0
3,9.0
4,93.0
5,71.0
6,9.0
7,10.0
8,10.0
9,9.0
10,10.0
11,39.0
12,30.0
13,42.0
14,29.0
15,37.0
16,58.0
17,41.0
18,10.0
19,10.0
20,10.0
21,28.0
22,8.0
23,10.0
24,27.0
25,9.0
26,10.0
27,9.0
28,9.0
29,37.0
30,25.0
31,8.0
32,10.0
33,9.0
34,22.0
35,10.0
36,9.0
37,9.0
38,10.0
39,11.0
40,10.0
41,19.0
42,20.0
43,11.0
44,15.0
45,19.0
46,32.0
47,30.0
48,29.0
49,12.0
50,25.0
51,38.0
52,16.0
53,25.0
54,17.0
55,72.0
56,9.0
57,9.0
58,31.0
59,35.0
60,10.0
61,53.0
62,20.0
63,8.0
64,13.0
65,21.0
66,28.0
67,9.0
68,14.0
69,16.0
70,8.0
71,9.0
72,14.0
73,9.0
74,44.0
75,14.0
76,27.0
77,20.0
78,10.0
79,9.0
80,10.0
81,9.0
82,48.0
83,53.0
84,22.0
85,23.0
86,19.0
87,22.0
88,14.0
89,10.0
90,16.0
91,10.0
92,9.0
93,10.0
94,10.0
95,9.0
96,9.0
97,10.0
98,9.0
99,10.0
100,9.0
101,9.0
102,10.0
103,10.0
104,12.0
105,11.0
106,10.0
107,10.0
108,10.0
109,11.0
110,11.0
111,31.0
112,60.0
113,12.0
114,11.0
115,11.0
116,11.0
117,10.0
118,27.0
119,10.0
120,30.0
121,11.0
122,10.0
123,10.0
124,33.0
125,11.0
126,24.0
127,12.0
128,28.0
129,31.0
130,21.0
131,10.0
132,61.0
133,10.0
134,12.0
135,12.0
136,11.0
137,58.0
138,12.0
139,11.0
140,10.0
141,23.0
142,35.0
143,23.0
144,32.0
145,11.0
146,39.0
147,27.0
148,24.0
149,11.0
150,34.0
151,16.0
152,11.0
153,32.0
154,25.0
155,11.0
156,16.0
157,132.0
158,35.0
159,23.0
160,26.0
161,27.0
162,37.0
163,25.0
164,35.0
165,27.0
166,11.0
167,25.0
168,37.0
169,39.0
170,33.0
171,20.0
172,21.0
173,42.0
174,34.0
175,26.0
176,27.0
177,11.0
178,39.0
179,24.0
180,12.0
181,37.0
182,26.0
183,22.0
184,14.0
185,25.0
186,40.0
187,24.0
188,24.0
189,26.0
190,29.0
191,18.0
192,30.0
193,12.0
194,20.0
195,17.0
196,24.0
197,37.0
198,38.0
199,23.0
200,38.0
201,27.0
202,24.0
203,23.0
204,11.0
205,42.0
206,27.0
207,19.0
208,11.0
209,12.0
210,13.0
211,25.0
212,20.0
213,33.0
214,20.0
215,11.0
216,27.0
217,45.0
218,24.0
219,37.0
220,42.0
221,38.0
222,28.0
223,39.0
224,47.0
225,59.0
226,74.0
227,49.0
228,41.0
229,27.0
230,21.0
231,20.0
232,24.0
233,26.0
234,38.0
235,24.0
236,38.0
237,27.0
238,28.0
239,36.0
240,44.0
241,39.0
242,23.0
243,40.0
244,23.0
245,25.0
246,28.0
247,36.0
248,41.0
249,25.0
250,41.0
251,40.0
252,26.0
253,33.0
254,27.0
255,35.0
256,35.0
257,28.0
258,41.0
259,26.0
260,12.0
261,32.0
262,27.0
263,27.0
264,28.0
265,35.0
266,45.0
267,46.0
268,41.0
269,41.0
270,25.0
271,22.0
272,35.0
273,24.0
274,28.0
275,36.0
276,11.0
277,24.0
278,29.0
279,29.0
280,29.0
281,35.0
