step,value
0,9.0
1,9.0
2,10.0
3,10.0
4,10.0
5,9.0
6,10.0
7,10.0
8,10.0
9,9.0
10,10.0
11,10.0
12,8.0
13,10.0
14,10.0
15,9.0
16,8.0
17,9.0
18,9.0
19,10.0
20,11.0
21,10.0
22,13.0
23,8.0
24,15.0
25,23.0
26,23.0
27,14.0
28,42.0
29,13.0
30,34.0
31,11.0
32,10.0
33,10.0
34,10.0
35,9.0
36,10.0
37,9.0
38,9.0
39,10.0
40,10.0
41,10.0
42,10.0
43,9.0
44,10.0
45,10.0
46,10.0
47,9.0
48,10.0
49,10.0
50,9.0
51,9.0
52,9.0
53,10.0
54,9.0
55,10.0
56,17.0
57,23.0
58,22.0
59,30.0
60,22.0
61,33.0
62,61.0
63,20.0
64,22.0
65,17.0
66,29.0
67,38.0
68,21.0
69,93.0
70,36.0
71,21.0
72,28.0
73,25.0
74,81.0
75,16.0
76,87.0
77,48.0
78,36.0
79,20.0
80,33.0
81,21.0
82,65.0
83,26.0
84,34.0
85,21.0
86,28.0
87,29.0
88,19.0
89,58.0
90,28.0
91,57.0
92,31.0
93,59.0
94,85.0
95,59.0
96,23.0
97,22.0
98,49.0
99,63.0
100,42.0
101,18.0
102,32.0
103,21.0
104,49.0
105,23.0
106,67.0
107,94.0
108,86.0
109,34.0
110,56.0
111,82.0
112,39.0
113,127.0
114,99.0
115,24.0
116,33.0
117,29.0
118,117.0
119,26.0
120,98.0
121,22.0
122,51.0
123,92.0
124,97.0
125,57.0
126,109.0
127,25.0
128,46.0
129,52.0
130,40.0
131,131.0
132,73.0
133,69.0
134,74.0
135,28.0
136,55.0
137,156.0
138,106.0
139,87.0
140,69.0
141,47.0
142,121.0
143,125.0
144,47.0
145,73.0
146,118.0
147,63.0
148,32.0
149,85.0
150,149.0
151,47.0
152,146.0
153,40.0
154,63.0
155,40.0
156,33.0
157,200.0
158,52.0
159,44.0
160,74.0
161,37.0
162,107.0
163,63.0
164,84.0
165,45.0
166,200.0
167,84.0
168,85.0
169,63.0
170,101.0
171,110.0
172,49.0
173,40.0
174,80.0
175,93.0
176,113.0
177,39.0
178,57.0
179,58.0
180,145.0
181,64.0
182,83.0
183,71.0
184,70.0
185,199.0
186,64.0
187,92.0
188,131.0
189,141.0
190,126.0
191,146.0
192,176.0
193,200.0
194,147.0
195,135.0
196,200.0
197,158.0
198,146.0
199,146.0
200,131.0
201,200.0
202,86.0
203,150.0
204,138.0
205,130.0
206,114.0
207,107.0
208,133.0
209,82.0
210,176.0
211,112.0
