step,value
0,17.0
1,23.0
2,13.0
3,17.0
4,19.0
5,25.0
6,21.0
7,9.0
8,16.0
9,14.0
10,15.0
11,9.0
12,20.0
13,22.0
14,19.0
15,11.0
16,9.0
17,10.0
18,31.0
19,22.0
20,40.0
21,25.0
22,48.0
23,10.0
24,43.0
25,28.0
26,30.0
27,36.0
28,29.0
29,41.0
30,50.0
31,21.0
32,32.0
33,11.0
34,20.0
35,11.0
36,21.0
37,9.0
38,9.0
39,9.0
40,9.0
41,10.0
42,24.0
43,11.0
44,23.0
45,29.0
46,93.0
47,85.0
48,138.0
49,50.0
50,23.0
51,128.0
52,20.0
53,47.0
54,36.0
55,46.0
56,56.0
57,26.0
58,56.0
59,22.0
60,42.0
61,63.0
62,89.0
63,47.0
64,41.0
65,33.0
66,73.0
67,78.0
68,94.0
69,48.0
70,37.0
71,71.0
72,74.0
73,65.0
74,42.0
75,46.0
76,35.0
77,43.0
78,116.0
79,38.0
80,36.0
81,41.0
82,62.0
83,72.0
84,42.0
85,48.0
86,65.0
87,38.0
88,60.0
89,54.0
90,59.0
91,45.0
92,48.0
93,61.0
94,158.0
95,59.0
96,68.0
97,200.0
98,73.0
99,61.0
100,47.0
101,41.0
102,186.0
103,192.0
104,59.0
105,90.0
106,48.0
107,121.0
108,114.0
109,49.0
110,52.0
111,58.0
112,74.0
113,158.0
114,124.0
115,200.0
116,160.0
117,52.0
118,200.0
119,200.0
120,200.0
121,84.0
122,200.0
123,200.0
124,200.0
125,200.0
126,91.0
127,58.0
128,200.0
129,81.0
130,63.0
131,73.0
132,66.0
133,93.0
134,113.0
135,59.0
136,80.0
137,66.0
138,57.0
139,67.0
140,82.0
141,200.0
142,79.0
143,136.0
144,200.0
145,108.0
146,151.0
147,94.0
148,200.0
149,200.0
150,200.0
151,200.0
152,121.0
153,200.0
154,200.0
155,200.0
156,200.0
157,118.0
158,99.0
159,83.0
160,75.0
161,82.0
162,108.0
163,124.0
164,200.0
165,200.0
166,130.0
167,200.0
168,176.0
169,200.0
170,200.0
171,200.0
172,200.0
173,200.0
174,200.0
175,200.0
176,200.0
177,151.0
178,176.0
179,105.0
180,200.0
181,200.0
182,192.0
183,106.0
184,94.0
185,200.0
186,200.0
187,200.0
188,200.0
189,200.0
190,200.0
191,190.0
192,200.0
193,182.0
194,200.0
195,162.0
196,200.0
197,200.0
198,152.0
199,150.0
200,200.0
201,112.0
202,200.0
203,200.0
204,200.0
205,200.0
206,107.0
207,200.0
208,67.0
209,200.0
210,199.0
211,200.0
212,200.0
213,200.0
214,200.0
215,82.0
216,200.0
217,189.0
218,79.0
219,61.0
220,200.0
221,200.0
222,200.0
223,200.0
224,100.0
225,200.0
226,161.0
227,200.0
228,200.0
229,182.0
230,121.0
231,200.0
232,200.0
233,138.0
234,200.0
235,138.0
236,200.0
237,200.0
238,200.0
239,69.0
240,200.0
241,191.0
242,181.0
243,52.0
244,200.0
245,153.0
246,200.0
247,131.0
248,185.0
249,200.0
250,151.0
251,168.0
252,129.0
253,200.0
254,149.0
255,178.0
256,200.0
257,200.0
258,200.0
259,200.0
260,200.0
261,200.0
262,200.0
263,200.0
264,144.0
265,200.0
266,200.0
267,200.0
268,200.0
269,200.0
270,200.0
271,104.0
272,200.0
273,200.0
274,200.0
275,200.0
276,200.0
277,200.0
278,200.0
279,155.0
280,200.0
281,200.0
282,200.0
283,200.0
284,200.0
285,200.0
286,130.0
287,129.0
288,200.0
289,200.0
290,200.0
291,200.0
292,140.0
293,145.0
294,200.0
295,200.0
296,170.0
297,177.0
298,200.0
299,200.0
300,193.0
301,200.0
302,200.0
303,200.0
304,200.0
305,200.0
306,200.0
307,200.0
308,151.0
309,200.0
310,200.0
311,193.0
312,104.0
313,178.0
314,95.0
315,171.0
316,200.0
317,191.0
318,200.0
319,200.0
320,200.0
321,200.0
322,200.0
323,156.0
324,134.0
325,200.0
326,200.0
327,200.0
328,200.0
329,119.0
330,200.0
331,200.0
332,200.0
333,200.0
334,163.0
335,200.0
336,156.0
337,200.0
338,200.0
339,200.0
340,192.0
341,165.0
342,140.0
343,160.0
344,200.0
345,200.0
346,149.0
347,200.0
348,163.0
349,200.0
350,200.0
351,200.0
352,133.0
353,148.0
354,200.0
355,162.0
356,200.0
357,150.0
358,200.0
359,134.0
360,200.0
361,191.0
362,175.0
363,200.0
364,200.0
365,200.0
366,200.0
367,153.0
368,150.0
369,187.0
370,155.0
371,200.0
372,200.0
373,200.0
374,200.0
375,200.0
376,200.0
377,200.0
378,200.0
379,151.0
380,178.0
381,185.0
382,200.0
383,151.0
384,200.0
385,182.0
386,200.0
387,200.0
388,200.0
389,200.0
390,200.0
391,142.0
392,200.0
393,200.0
394,200.0
395,198.0
396,200.0
397,139.0
398,200.0
399,200.0
400,200.0
401,200.0
402,158.0
403,200.0
404,200.0
405,200.0
406,200.0
407,182.0
408,200.0
409,200.0
410,200.0
411,200.0
412,200.0
413,200.0
414,200.0
415,168.0
416,200.0
417,200.0
418,200.0
419,200.0
420,200.0
421,200.0
422,200.0
