step,value
0,9.0
1,9.0
2,8.0
3,8.0
4,9.0
5,10.0
6,9.0
7,10.0
8,9.0
9,9.0
10,11.0
11,9.0
12,9.0
13,9.0
14,10.0
15,11.0
16,9.0
17,10.0
18,38.0
19,133.0
20,24.0
21,10.0
22,130.0
23,135.0
24,107.0
25,95.0
26,96.0
27,93.0
28,116.0
29,135.0
30,98.0
31,110.0
32,151.0
33,103.0
34,90.0
35,87.0
36,100.0
37,96.0
38,39.0
39,100.0
40,106.0
41,68.0
42,88.0
43,101.0
44,83.0
45,92.0
46,82.0
47,94.0
48,21.0
49,93.0
50,82.0
51,115.0
52,65.0
53,62.0
54,84.0
55,71.0
56,100.0
57,23.0
58,84.0
59,80.0
60,77.0
61,25.0
62,68.0
63,86.0
64,77.0
65,94.0
66,21.0
67,87.0
68,53.0
69,80.0
70,92.0
71,97.0
72,94.0
73,23.0
74,101.0
75,144.0
76,100.0
77,124.0
78,52.0
79,112.0
80,153.0
81,125.0
82,42.0
83,25.0
84,105.0
85,134.0
86,92.0
87,132.0
88,127.0
89,95.0
90,159.0
91,116.0
92,73.0
93,62.0
94,69.0
95,79.0
96,53.0
97,82.0
98,46.0
99,46.0
100,82.0
101,158.0
102,52.0
103,61.0
104,38.0
105,45.0
106,54.0
107,125.0
108,47.0
109,79.0
110,133.0
111,37.0
112,82.0
113,56.0
114,53.0
115,56.0
116,53.0
117,89.0
118,54.0
119,129.0
120,71.0
121,54.0
122,46.0
123,31.0
124,54.0
125,46.0
126,63.0
127,45.0
128,43.0
129,47.0
130,51.0
131,60.0
132,45.0
133,176.0
134,38.0
135,60.0
136,142.0
137,69.0
138,45.0
139,61.0
140,118.0
141,64.0
142,38.0
143,56.0
144,41.0
145,69.0
146,55.0
147,51.0
148,70.0
149,105.0
150,83.0
151,60.0
152,31.0
153,41.0
154,55.0
155,56.0
156,39.0
157,64.0
158,48.0
159,105.0
160,105.0
161,40.0
162,44.0
163,74.0
164,41.0
165,46.0
166,38.0
167,59.0
168,77.0
169,59.0
170,51.0
171,64.0
172,43.0
173,40.0
174,55.0
175,58.0
176,52.0
177,38.0
178,51.0
179,36.0
180,31.0
181,52.0
182,38.0
183,31.0
184,90.0
185,51.0
186,32.0
187,47.0
188,76.0
189,58.0
190,70.0
191,133.0
192,65.0
193,90.0
194,77.0
195,54.0
196,115.0
197,94.0
198,100.0
199,91.0
200,65.0
201,104.0
202,84.0
203,60.0
204,71.0
205,200.0
206,71.0
207,51.0
208,60.0
209,139.0
210,112.0
211,98.0
212,116.0
213,141.0
214,95.0
215,124.0
216,90.0
217,86.0
218,121.0
219,91.0
220,99.0
221,99.0
222,113.0
223,79.0
224,114.0
225,85.0
226,85.0
227,200.0
228,102.0
229,115.0
230,95.0
231,97.0
232,136.0
233,200.0
234,86.0
235,90.0
236,200.0
237,106.0
238,98.0
239,128.0
240,125.0
241,96.0
242,200.0
243,112.0
244,152.0
245,111.0
246,103.0
247,123.0
248,200.0
249,67.0
250,106.0
251,89.0
252,129.0
253,200.0
254,111.0
255,113.0
256,112.0
257,103.0
258,110.0
259,96.0
260,128.0
261,160.0
262,200.0
263,133.0
264,109.0
265,200.0
266,132.0
267,99.0
268,142.0
269,200.0
270,118.0
271,181.0
272,139.0
273,200.0
274,200.0
275,200.0
276,121.0
277,200.0
278,149.0
279,118.0
280,107.0
281,120.0
282,181.0
283,125.0
284,118.0
285,117.0
286,151.0
287,114.0
288,200.0
289,161.0
290,106.0
291,120.0
292,107.0
293,104.0
294,116.0
295,114.0
296,200.0
297,200.0
298,113.0
299,113.0
300,200.0
301,200.0
302,124.0
303,102.0
304,200.0
305,109.0
306,112.0
307,112.0
308,117.0
309,130.0
310,134.0
311,110.0
312,168.0
313,118.0
314,108.0
315,200.0
316,135.0
317,102.0
318,111.0
319,200.0
320,200.0
321,120.0
322,103.0
323,124.0
324,200.0
325,148.0
326,125.0
327,200.0
328,113.0
329,200.0
330,200.0
331,200.0
332,142.0
333,200.0
334,149.0
335,120.0
336,200.0
337,200.0
338,171.0
339,116.0
340,136.0
341,200.0
342,200.0
343,135.0
344,130.0
345,136.0
346,137.0
347,120.0
348,141.0
349,115.0
350,127.0
351,200.0
352,138.0
353,122.0
354,200.0
355,200.0
356,149.0
357,200.0
358,200.0
359,200.0
360,200.0
361,165.0
362,200.0
363,200.0
364,200.0
365,200.0
366,200.0
367,200.0
368,200.0
369,200.0
370,200.0
371,172.0
372,186.0
373,200.0
374,200.0
375,200.0
376,200.0
377,200.0
378,200.0
379,200.0
380,194.0
381,200.0
