step,value
0,10.0
1,8.0
2,10.0
3,11.0
4,14.0
5,9.0
6,10.0
7,10.0
8,10.0
9,9.0
10,9.0
11,9.0
12,8.0
13,9.0
14,12.0
15,10.0
16,16.0
17,11.0
18,10.0
19,18.0
20,8.0
21,13.0
22,29.0
23,20.0
24,22.0
25,28.0
26,24.0
27,38.0
28,23.0
29,27.0
30,25.0
31,25.0
32,8.0
33,24.0
34,32.0
35,30.0
36,13.0
37,27.0
38,25.0
39,28.0
40,12.0
41,13.0
42,12.0
43,28.0
44,33.0
45,32.0
46,30.0
47,32.0
48,25.0
49,27.0
50,32.0
51,26.0
52,32.0
53,33.0
54,32.0
55,13.0
56,11.0
57,34.0
58,11.0
59,11.0
60,33.0
61,11.0
62,10.0
63,10.0
64,10.0
65,11.0
66,10.0
67,10.0
68,10.0
69,10.0
70,10.0
71,10.0
72,11.0
73,11.0
74,10.0
75,10.0
76,13.0
77,11.0
78,9.0
79,10.0
80,10.0
81,11.0
82,10.0
83,23.0
84,28.0
85,15.0
86,15.0
87,13.0
88,46.0
89,14.0
90,16.0
91,28.0
92,30.0
93,32.0
94,32.0
95,27.0
96,25.0
97,26.0
98,27.0
99,12.0
100,28.0
101,12.0
102,26.0
103,12.0
104,26.0
105,26.0
106,26.0
107,24.0
108,12.0
109,13.0
110,12.0
111,30.0
112,24.0
113,23.0
114,12.0
115,27.0
116,11.0
117,17.0
118,12.0
119,29.0
120,11.0
121,29.0
122,11.0
123,30.0
124,12.0
125,30.0
126,11.0
127,10.0
128,11.0
129,12.0
130,12.0
131,26.0
132,17.0
133,11.0
134,11.0
135,23.0
136,25.0
137,28.0
138,27.0
139,15.0
140,29.0
141,13.0
142,11.0
143,12.0
144,13.0
145,11.0
146,12.0
147,26.0
148,11.0
149,11.0
150,11.0
151,13.0
152,23.0
153,22.0
154,11.0
155,25.0
156,23.0
157,28.0
158,25.0
159,19.0
160,12.0
161,11.0
162,20.0
163,31.0
164,23.0
165,26.0
166,14.0
167,12.0
168,12.0
169,13.0
170,25.0
171,21.0
172,12.0
173,12.0
174,27.0
175,32.0
176,25.0
177,21.0
178,13.0
179,31.0
180,24.0
181,27.0
182,38.0
183,42.0
184,34.0
185,40.0
186,12.0
187,31.0
188,45.0
189,14.0
190,38.0
191,46.0
192,54.0
193,48.0
194,36.0
195,27.0
196,26.0
197,13.0
198,35.0
199,14.0
200,14.0
201,75.0
202,37.0
203,52.0
204,33.0
205,126.0
206,112.0
207,200.0
208,200.0
209,200.0
210,200.0
211,200.0
212,75.0
213,61.0
214,36.0
215,54.0
216,14.0
217,42.0
218,53.0
219,44.0
220,34.0
221,45.0
222,34.0
223,14.0
224,38.0
225,36.0
226,41.0
227,32.0
228,121.0
229,200.0
230,200.0
231,200.0
232,157.0
233,172.0
234,64.0
235,113.0
236,200.0
237,200.0
238,200.0
239,143.0
240,85.0
241,63.0
242,46.0
243,50.0
244,38.0
245,36.0
246,60.0
247,77.0
248,75.0
249,144.0
250,40.0
251,39.0
252,40.0
253,59.0
254,39.0
255,62.0
256,16.0
257,30.0
258,25.0
259,24.0
260,26.0
261,55.0
262,200.0
263,135.0
264,56.0
265,96.0
266,44.0
267,47.0
268,43.0
269,24.0
270,13.0
271,46.0
272,36.0
273,37.0
274,34.0
275,13.0
276,34.0
277,54.0
278,200.0
279,64.0
280,40.0
281,38.0
282,115.0
283,40.0
284,200.0
285,200.0
286,200.0
287,49.0
288,59.0
289,113.0
290,76.0
291,200.0
292,200.0
293,39.0
294,155.0
295,200.0
296,39.0
297,52.0
298,85.0
299,61.0
300,200.0
301,200.0
302,166.0
303,73.0
304,37.0
305,39.0
306,39.0
307,36.0
308,62.0
309,36.0
310,39.0
311,58.0
312,200.0
313,13.0
314,200.0
315,48.0
316,51.0
317,45.0
