step,value
0,14.0
1,15.0
2,9.0
3,9.0
4,8.0
5,9.0
6,10.0
7,10.0
8,9.0
9,10.0
10,11.0
11,8.0
12,10.0
13,10.0
14,10.0
15,8.0
16,10.0
17,9.0
18,8.0
19,10.0
20,10.0
21,9.0
22,9.0
23,9.0
24,9.0
25,9.0
26,8.0
27,9.0
28,10.0
29,17.0
30,9.0
31,10.0
32,9.0
33,10.0
34,9.0
35,8.0
36,10.0
37,12.0
38,9.0
39,9.0
40,9.0
41,10.0
42,10.0
43,10.0
44,10.0
45,8.0
46,8.0
47,9.0
48,10.0
49,9.0
50,10.0
51,9.0
52,10.0
53,9.0
54,10.0
55,10.0
56,9.0
57,10.0
58,10.0
59,9.0
60,8.0
61,11.0
62,10.0
63,10.0
64,8.0
65,10.0
66,11.0
67,10.0
68,10.0
69,9.0
70,10.0
71,10.0
72,11.0
73,10.0
74,10.0
75,10.0
76,10.0
77,10.0
78,9.0
79,10.0
80,10.0
81,10.0
82,64.0
83,17.0
84,10.0
85,97.0
86,24.0
87,36.0
88,22.0
89,26.0
90,20.0
91,21.0
92,21.0
93,10.0
94,30.0
95,22.0
96,48.0
97,65.0
98,101.0
99,43.0
100,64.0
101,17.0
102,15.0
103,29.0
104,88.0
105,54.0
106,57.0
107,83.0
108,57.0
109,72.0
110,99.0
111,53.0
112,47.0
113,53.0
114,74.0
115,108.0
116,92.0
117,51.0
118,61.0
119,74.0
120,68.0
121,184.0
122,77.0
123,51.0
124,54.0
125,68.0
126,116.0
127,92.0
128,98.0
129,80.0
130,88.0
131,153.0
132,98.0
133,90.0
134,65.0
135,158.0
136,57.0
137,94.0
138,49.0
139,85.0
140,72.0
141,82.0
142,72.0
143,200.0
144,96.0
145,58.0
146,58.0
147,70.0
148,142.0
149,62.0
150,200.0
151,112.0
152,88.0
153,78.0
154,54.0
155,46.0
156,51.0
157,81.0
158,92.0
159,96.0
160,60.0
161,80.0
162,73.0
163,59.0
164,65.0
165,81.0
166,61.0
167,145.0
168,97.0
169,79.0
170,104.0
171,86.0
172,67.0
173,153.0
174,47.0
175,87.0
176,120.0
177,88.0
178,79.0
179,98.0
180,61.0
181,82.0
182,94.0
183,126.0
184,83.0
185,72.0
186,50.0
187,76.0
188,81.0
189,138.0
190,60.0
191,67.0
192,64.0
193,94.0
194,141.0
195,64.0
196,40.0
197,66.0
198,134.0
199,72.0
200,185.0
201,32.0
202,68.0
203,96.0
204,50.0
205,77.0
206,117.0
207,62.0
208,66.0
209,38.0
210,45.0
211,66.0
212,99.0
213,67.0
214,61.0
215,83.0
216,82.0
217,44.0
218,42.0
219,34.0
220,44.0
221,53.0
222,51.0
223,200.0
224,117.0
225,44.0
226,48.0
227,60.0
228,75.0
229,100.0
230,40.0
231,101.0
232,141.0
233,151.0
234,115.0
235,54.0
236,107.0
237,85.0
238,145.0
239,110.0
240,129.0
241,115.0
242,106.0
243,39.0
244,58.0
245,43.0
246,124.0
247,105.0
248,173.0
249,165.0
250,33.0
251,85.0
252,54.0
253,57.0
254,200.0
255,34.0
256,42.0
257,78.0
258,89.0
259,28.0
260,112.0
261,97.0
262,32.0
263,130.0
264,200.0
265,51.0
266,48.0
267,44.0
268,117.0
269,142.0
270,77.0
271,200.0
272,129.0
273,200.0
274,34.0
275,62.0
276,200.0
277,55.0
278,171.0
279,53.0
280,99.0
281,39.0
282,200.0
283,86.0
284,200.0
285,54.0
286,71.0
287,49.0
288,32.0
289,63.0
290,58.0
291,199.0
292,200.0
293,59.0
294,38.0
295,32.0
296,37.0
297,34.0
298,38.0
299,200.0
300,48.0
301,143.0
302,48.0
303,129.0
304,44.0
305,53.0
306,97.0
307,57.0
308,200.0
309,200.0
310,200.0
311,97.0
312,36.0
313,139.0
314,55.0
315,200.0
316,51.0
317,200.0
318,70.0
319,35.0
320,200.0
321,45.0
322,55.0
323,44.0
324,200.0
325,35.0
326,200.0
327,133.0
328,200.0
329,69.0
330,54.0
331,200.0
332,200.0
333,135.0
334,200.0
335,200.0
336,200.0
337,62.0
338,200.0
339,36.0
340,200.0
341,55.0
342,108.0
343,37.0
344,200.0
345,74.0
346,200.0
347,162.0
348,119.0
349,123.0
350,200.0
351,200.0
352,200.0
353,125.0
354,47.0
355,60.0
356,53.0
357,185.0
358,65.0
359,89.0
360,200.0
361,67.0
362,129.0
363,200.0
364,200.0
365,200.0
366,157.0
367,127.0
368,55.0
369,37.0
370,42.0
