step,value
0,11.0
1,9.0
2,9.0
3,10.0
4,9.0
5,11.0
6,9.0
7,10.0
8,10.0
9,9.0
10,11.0
11,8.0
12,11.0
13,8.0
14,11.0
15,9.0
16,9.0
17,9.0
18,9.0
19,9.0
20,9.0
21,18.0
22,12.0
23,18.0
24,8.0
25,32.0
26,8.0
27,21.0
28,11.0
29,42.0
30,10.0
31,65.0
32,34.0
33,40.0
34,27.0
35,29.0
36,37.0
37,11.0
38,31.0
39,11.0
40,31.0
41,10.0
42,11.0
43,18.0
44,10.0
45,10.0
46,10.0
47,10.0
48,10.0
49,10.0
50,9.0
51,9.0
52,9.0
53,11.0
54,9.0
55,11.0
56,10.0
57,10.0
58,9.0
59,8.0
60,10.0
61,9.0
62,10.0
63,10.0
64,9.0
65,10.0
66,9.0
67,10.0
68,9.0
69,8.0
70,9.0
71,8.0
72,21.0
73,9.0
74,15.0
75,23.0
76,12.0
77,9.0
78,8.0
79,21.0
80,21.0
81,24.0
82,9.0
83,31.0
84,8.0
85,8.0
86,21.0
87,24.0
88,20.0
89,13.0
90,12.0
91,26.0
92,28.0
93,26.0
94,11.0
95,12.0
96,11.0
97,16.0
98,14.0
99,11.0
100,11.0
101,27.0
102,15.0
103,23.0
104,26.0
105,11.0
106,11.0
107,14.0
108,12.0
109,28.0
110,26.0
111,12.0
112,12.0
113,26.0
114,11.0
115,27.0
116,25.0
117,31.0
118,28.0
119,28.0
120,27.0
121,12.0
122,27.0
123,30.0
124,27.0
125,29.0
126,24.0
127,14.0
128,27.0
129,26.0
130,23.0
131,24.0
132,29.0
133,13.0
134,36.0
135,30.0
136,12.0
137,30.0
138,12.0
139,32.0
140,28.0
141,25.0
142,20.0
143,31.0
144,11.0
145,24.0
146,26.0
147,13.0
148,28.0
149,11.0
150,42.0
151,29.0
152,45.0
153,12.0
154,33.0
155,27.0
156,29.0
157,26.0
158,29.0
159,41.0
160,28.0
161,32.0
162,30.0
163,57.0
164,28.0
165,27.0
166,27.0
167,36.0
168,26.0
169,13.0
170,16.0
171,32.0
172,28.0
173,46.0
174,29.0
175,40.0
176,22.0
177,16.0
178,26.0
179,59.0
180,34.0
181,60.0
182,36.0
183,64.0
184,50.0
185,24.0
186,42.0
187,24.0
188,28.0
189,30.0
190,35.0
191,25.0
192,40.0
193,41.0
194,41.0
195,66.0
196,46.0
197,40.0
198,40.0
199,40.0
200,27.0
201,32.0
202,52.0
203,21.0
204,25.0
205,29.0
206,13.0
207,21.0
208,42.0
209,47.0
210,39.0
211,63.0
212,55.0
213,36.0
214,109.0
215,111.0
216,72.0
217,72.0
218,74.0
219,46.0
220,40.0
221,47.0
222,25.0
223,24.0
224,43.0
225,36.0
226,65.0
227,64.0
228,60.0
229,60.0
230,48.0
231,38.0
232,26.0
233,46.0
234,52.0
235,46.0
236,36.0
237,51.0
238,91.0
239,90.0
240,67.0
241,64.0
242,38.0
243,66.0
244,54.0
245,25.0
246,36.0
247,39.0
248,37.0
249,25.0
250,23.0
