step,value
0,18.0
1,36.0
2,37.0
3,32.0
4,13.0
5,8.0
6,39.0
7,34.0
8,39.0
9,9.0
10,9.0
11,9.0
12,10.0
13,10.0
14,9.0
15,9.0
16,9.0
17,46.0
18,10.0
19,9.0
20,45.0
21,27.0
22,40.0
23,11.0
24,11.0
25,11.0
26,32.0
27,62.0
28,12.0
29,32.0
30,11.0
31,11.0
32,9.0
33,9.0
34,8.0
35,8.0
36,9.0
37,8.0
38,20.0
39,24.0
40,20.0
41,9.0
42,16.0
43,20.0
44,9.0
45,12.0
46,19.0
47,19.0
48,28.0
49,13.0
50,24.0
51,22.0
52,13.0
53,14.0
54,15.0
55,10.0
56,34.0
57,14.0
58,20.0
59,20.0
60,29.0
61,18.0
62,18.0
63,18.0
64,28.0
65,29.0
66,29.0
67,55.0
68,20.0
69,30.0
70,14.0
71,18.0
72,19.0
73,22.0
74,34.0
75,26.0
76,25.0
77,26.0
78,23.0
79,32.0
80,31.0
81,32.0
82,17.0
83,24.0
84,26.0
85,29.0
86,15.0
87,17.0
88,17.0
89,24.0
90,35.0
91,21.0
92,65.0
93,33.0
94,36.0
95,22.0
96,29.0
97,24.0
98,26.0
99,47.0
100,21.0
101,20.0
102,33.0
103,18.0
104,24.0
105,47.0
106,100.0
107,43.0
108,54.0
109,83.0
110,29.0
111,47.0
112,39.0
113,31.0
114,24.0
115,24.0
116,97.0
117,85.0
118,95.0
119,40.0
120,130.0
121,35.0
122,26.0
123,74.0
124,65.0
125,139.0
126,54.0
127,200.0
128,66.0
129,71.0
130,59.0
131,95.0
132,64.0
133,179.0
134,35.0
135,47.0
136,28.0
137,36.0
138,35.0
139,30.0
140,50.0
141,90.0
142,42.0
143,88.0
144,41.0
145,44.0
146,46.0
147,64.0
148,40.0
149,76.0
150,30.0
151,36.0
152,41.0
153,49.0
154,32.0
155,50.0
156,64.0
157,94.0
158,87.0
159,42.0
160,75.0
161,41.0
162,48.0
163,45.0
164,32.0
165,74.0
166,79.0
167,36.0
168,71.0
169,159.0
170,32.0
171,102.0
172,44.0
173,30.0
174,78.0
175,31.0
176,29.0
177,36.0
178,42.0
179,51.0
180,74.0
181,28.0
182,44.0
183,49.0
184,28.0
185,31.0
186,38.0
187,36.0
188,31.0
189,39.0
190,34.0
191,28.0
192,30.0
193,105.0
194,29.0
195,31.0
196,42.0
197,49.0
198,142.0
199,47.0
200,47.0
201,39.0
202,39.0
203,36.0
204,39.0
205,75.0
206,64.0
207,37.0
208,59.0
209,39.0
210,33.0
211,44.0
212,49.0
213,41.0
214,35.0
215,32.0
216,49.0
217,90.0
218,92.0
219,134.0
220,51.0
221,78.0
222,53.0
223,26.0
224,25.0
225,35.0
226,59.0
227,37.0
228,72.0
229,36.0
230,70.0
231,80.0
232,69.0
233,60.0
234,42.0
235,86.0
236,91.0
237,45.0
238,50.0
239,111.0
240,32.0
241,33.0
242,105.0
243,38.0
244,38.0
245,32.0
246,31.0
247,68.0
248,56.0
249,89.0
250,27.0
251,98.0
252,35.0
253,27.0
254,52.0
255,37.0
256,70.0
257,48.0
258,49.0
259,155.0
260,37.0
261,43.0
262,36.0
263,29.0
264,56.0
265,44.0
266,46.0
267,33.0
268,53.0
269,36.0
270,182.0
271,33.0
272,42.0
273,78.0
274,34.0
275,43.0
276,48.0
277,52.0
278,65.0
279,34.0
280,40.0
281,50.0
282,54.0
283,27.0
284,49.0
285,139.0
286,48.0
287,130.0
288,110.0
289,94.0
290,43.0
291,86.0
292,28.0
293,94.0
294,32.0
295,46.0
296,44.0
297,40.0
298,47.0
299,111.0
300,80.0
301,38.0
302,45.0
303,38.0
304,108.0
305,64.0
306,42.0
307,45.0
308,57.0
309,72.0
310,66.0
311,38.0
312,147.0
313,150.0
314,42.0
315,119.0
316,192.0
317,51.0
318,86.0
319,52.0
320,71.0
321,175.0
322,65.0
323,52.0
324,200.0
325,54.0
326,56.0
327,68.0
328,61.0
329,63.0
330,43.0
331,62.0
332,34.0
333,30.0
334,29.0
335,42.0
336,39.0
337,43.0
338,72.0
339,49.0
340,60.0
341,44.0
342,96.0
343,51.0
344,86.0
345,35.0
346,56.0
347,67.0
348,95.0
349,123.0
350,36.0
351,42.0
352,195.0
353,106.0
354,80.0
355,45.0
356,31.0
357,69.0
358,38.0
359,74.0
360,35.0
361,42.0
362,53.0
363,66.0
364,79.0
365,50.0
366,50.0
367,39.0
368,106.0
369,41.0
370,41.0
371,76.0
372,54.0
373,113.0
374,66.0
375,56.0
376,103.0
377,44.0
378,51.0
379,70.0
380,36.0
381,108.0
382,64.0
383,73.0
384,32.0
385,37.0
386,30.0
387,45.0
388,49.0
389,75.0
390,115.0
391,38.0
392,58.0
393,67.0
394,48.0
395,140.0
396,49.0
397,48.0
398,47.0
399,93.0
400,72.0
401,51.0
402,121.0
403,43.0
404,75.0
405,46.0
406,61.0
407,44.0
408,39.0
409,119.0
410,45.0
411,90.0
412,67.0
413,49.0
414,200.0
415,62.0
