step,value
0,9.0
1,13.0
2,11.0
3,9.0
4,18.0
5,9.0
6,27.0
7,9.0
8,9.0
9,9.0
10,10.0
11,17.0
12,9.0
13,9.0
14,9.0
15,9.0
16,9.0
17,9.0
18,12.0
19,9.0
20,10.0
21,9.0
22,9.0
23,19.0
24,10.0
25,9.0
26,10.0
27,26.0
28,9.0
29,21.0
30,21.0
31,9.0
32,19.0
33,15.0
34,29.0
35,56.0
36,9.0
37,19.0
38,54.0
39,30.0
40,53.0
41,47.0
42,34.0
43,23.0
44,25.0
45,35.0
46,25.0
47,61.0
48,38.0
49,43.0
50,50.0
51,26.0
52,41.0
53,26.0
54,36.0
55,52.0
56,76.0
57,62.0
58,38.0
59,34.0
60,44.0
61,32.0
62,43.0
63,32.0
64,48.0
65,48.0
66,51.0
67,83.0
68,40.0
69,57.0
70,35.0
71,37.0
72,53.0
73,37.0
74,37.0
75,43.0
76,38.0
77,72.0
78,69.0
79,41.0
80,51.0
81,39.0
82,46.0
83,46.0
84,40.0
85,67.0
86,31.0
87,30.0
88,48.0
89,44.0
90,31.0
91,50.0
92,78.0
93,65.0
94,38.0
95,49.0
96,46.0
97,46.0
98,26.0
99,41.0
100,37.0
101,43.0
102,48.0
103,45.0
104,86.0
105,42.0
106,56.0
107,31.0
108,61.0
109,65.0
110,55.0
111,71.0
112,45.0
113,41.0
114,37.0
115,39.0
116,41.0
117,50.0
118,36.0
119,34.0
120,98.0
121,52.0
122,51.0
123,40.0
124,29.0
125,33.0
126,32.0
127,96.0
128,41.0
129,64.0
130,41.0
131,67.0
132,76.0
133,41.0
134,54.0
135,37.0
136,93.0
137,78.0
138,43.0
139,39.0
140,69.0
141,87.0
142,43.0
143,37.0
144,95.0
145,59.0
146,49.0
147,55.0
148,37.0
149,82.0
150,72.0
151,96.0
152,30.0
153,60.0
154,38.0
155,43.0
156,93.0
157,31.0
158,43.0
159,76.0
160,35.0
161,69.0
162,44.0
163,42.0
164,37.0
165,43.0
166,53.0
167,45.0
168,43.0
169,37.0
170,52.0
171,36.0
172,40.0
173,36.0
174,40.0
175,48.0
176,50.0
177,40.0
178,65.0
179,51.0
180,55.0
181,73.0
182,40.0
183,43.0
184,80.0
185,36.0
186,48.0
187,79.0
188,70.0
189,81.0
190,77.0
191,57.0
192,57.0
193,38.0
194,27.0
195,32.0
196,50.0
197,43.0
198,88.0
199,49.0
200,70.0
201,58.0
202,48.0
203,59.0
204,33.0
205,35.0
206,71.0
207,65.0
208,45.0
209,52.0
210,75.0
211,92.0
212,35.0
213,83.0
214,37.0
215,67.0
216,34.0
217,33.0
218,108.0
219,48.0
220,50.0
221,60.0
222,81.0
223,56.0
224,79.0
225,42.0
226,42.0
227,59.0
228,67.0
229,44.0
230,85.0
231,78.0
232,36.0
233,61.0
234,88.0
235,53.0
236,34.0
237,36.0
238,34.0
239,34.0
240,41.0
241,35.0
242,47.0
243,48.0
244,47.0
245,45.0
246,50.0
247,33.0
248,39.0
249,42.0
250,85.0
251,50.0
252,32.0
253,68.0
254,49.0
255,102.0
256,54.0
257,49.0
258,41.0
259,36.0
260,42.0
261,39.0
262,61.0
263,44.0
264,74.0
265,29.0
266,49.0
267,48.0
268,40.0
269,55.0
270,112.0
271,57.0
272,30.0
273,29.0
274,33.0
275,44.0
276,40.0
277,98.0
278,54.0
279,37.0
280,39.0
281,47.0
282,32.0
283,50.0
284,41.0
285,61.0
286,45.0
287,44.0
288,41.0
289,43.0
290,46.0
291,48.0
292,44.0
293,46.0
294,40.0
295,119.0
296,30.0
297,47.0
298,43.0
299,46.0
300,46.0
301,47.0
302,52.0
303,41.0
304,52.0
305,113.0
306,74.0
307,61.0
308,117.0
309,33.0
310,54.0
311,44.0
312,34.0
313,27.0
314,91.0
315,40.0
316,43.0
317,30.0
318,76.0
319,35.0
320,37.0
321,65.0
322,37.0
323,65.0
324,68.0
325,44.0
326,56.0
327,33.0
328,76.0
329,95.0
330,95.0
331,99.0
332,36.0
333,65.0
334,30.0
335,55.0
336,103.0
337,105.0
338,44.0
339,63.0
340,43.0
341,51.0
342,42.0
343,43.0
344,30.0
345,62.0
346,44.0
347,69.0
348,107.0
349,42.0
350,35.0
351,38.0
352,123.0
353,30.0
354,39.0
355,45.0
356,47.0
357,35.0
358,26.0
359,71.0
360,131.0
361,35.0
362,115.0
363,46.0
364,34.0
365,55.0
366,49.0
367,88.0
368,108.0
369,92.0
370,125.0
371,117.0
372,35.0
373,46.0
374,32.0
375,51.0
376,110.0
377,34.0
378,30.0
379,42.0
380,115.0
381,41.0
382,37.0
383,38.0
384,35.0
385,88.0
386,55.0
387,32.0
388,33.0
