step,value
0,40.0
1,58.0
2,28.0
3,69.0
4,42.0
5,28.0
6,8.0
7,31.0
8,30.0
9,51.0
10,47.0
11,29.0
12,31.0
13,8.0
14,27.0
15,23.0
16,20.0
17,19.0
18,21.0
19,11.0
20,10.0
21,21.0
22,10.0
23,10.0
24,10.0
25,10.0
26,8.0
27,10.0
28,22.0
29,19.0
30,42.0
31,21.0
32,14.0
33,8.0
34,38.0
35,88.0
36,86.0
37,87.0
38,127.0
39,10.0
40,9.0
41,15.0
42,13.0
43,17.0
44,29.0
45,41.0
46,11.0
47,19.0
48,11.0
49,33.0
50,31.0
51,42.0
52,28.0
53,33.0
54,20.0
55,33.0
56,33.0
57,52.0
58,52.0
59,28.0
60,38.0
61,23.0
62,18.0
63,20.0
64,22.0
65,34.0
66,24.0
67,26.0
68,15.0
69,48.0
70,73.0
71,37.0
72,22.0
73,35.0
74,58.0
75,48.0
76,36.0
77,39.0
78,47.0
79,52.0
80,39.0
81,21.0
82,47.0
83,26.0
84,24.0
85,53.0
86,137.0
87,35.0
88,40.0
89,146.0
90,43.0
91,36.0
92,36.0
93,56.0
94,141.0
95,88.0
96,40.0
97,39.0
98,31.0
99,46.0
100,194.0
101,39.0
102,38.0
103,25.0
104,26.0
105,26.0
106,34.0
107,40.0
108,200.0
109,34.0
110,33.0
111,27.0
112,50.0
113,47.0
114,51.0
115,51.0
116,46.0
117,26.0
118,24.0
119,35.0
120,25.0
121,200.0
122,126.0
123,38.0
124,24.0
125,51.0
126,41.0
127,52.0
128,92.0
129,46.0
130,34.0
131,33.0
132,40.0
133,42.0
134,38.0
135,61.0
136,26.0
137,27.0
138,38.0
139,52.0
140,67.0
141,57.0
142,52.0
143,47.0
144,31.0
145,53.0
146,35.0
147,57.0
148,33.0
149,23.0
150,26.0
151,34.0
152,58.0
153,31.0
154,25.0
155,46.0
156,25.0
157,39.0
158,24.0
159,40.0
160,24.0
161,25.0
162,30.0
163,37.0
164,37.0
165,37.0
166,62.0
167,41.0
168,28.0
169,39.0
170,38.0
171,61.0
172,200.0
173,39.0
174,25.0
175,53.0
176,60.0
177,32.0
178,53.0
179,51.0
180,44.0
181,51.0
182,47.0
183,53.0
184,97.0
185,35.0
186,49.0
187,42.0
188,53.0
189,40.0
190,24.0
191,25.0
192,37.0
193,25.0
194,37.0
195,71.0
196,50.0
197,39.0
198,47.0
199,28.0
200,32.0
201,36.0
202,29.0
203,44.0
204,75.0
205,49.0
206,49.0
207,199.0
208,200.0
209,41.0
210,25.0
211,51.0
212,37.0
213,73.0
214,45.0
215,49.0
216,35.0
217,50.0
218,49.0
219,47.0
220,64.0
221,39.0
222,44.0
223,51.0
224,44.0
225,35.0
226,53.0
227,60.0
228,26.0
229,36.0
230,58.0
231,200.0
232,57.0
233,200.0
234,24.0
235,55.0
236,36.0
237,27.0
238,35.0
239,40.0
240,41.0
241,38.0
242,40.0
243,22.0
244,43.0
