step,value
0,45.0
1,80.0
2,84.0
3,81.0
4,29.0
5,32.0
6,13.0
7,32.0
8,26.0
9,51.0
10,77.0
11,39.0
12,27.0
13,51.0
14,56.0
15,25.0
16,8.0
17,33.0
18,28.0
19,50.0
20,23.0
21,25.0
22,32.0
23,23.0
24,22.0
25,27.0
26,9.0
27,10.0
28,10.0
29,30.0
30,30.0
31,43.0
32,21.0
33,31.0
34,42.0
35,8.0
36,10.0
37,11.0
38,10.0
39,33.0
40,10.0
41,33.0
42,55.0
43,28.0
44,200.0
45,45.0
46,9.0
47,130.0
48,81.0
49,33.0
50,8.0
51,117.0
52,56.0
53,43.0
54,200.0
55,85.0
56,51.0
57,25.0
58,30.0
59,34.0
60,24.0
61,45.0
62,27.0
63,57.0
64,89.0
65,36.0
66,51.0
67,11.0
68,22.0
69,66.0
70,25.0
71,19.0
72,9.0
73,10.0
74,26.0
75,59.0
76,34.0
77,9.0
78,11.0
79,49.0
80,10.0
81,21.0
82,60.0
83,10.0
84,9.0
85,9.0
86,8.0
87,21.0
88,9.0
89,9.0
90,9.0
91,10.0
92,9.0
93,10.0
94,11.0
95,15.0
96,11.0
97,81.0
98,137.0
99,27.0
100,53.0
101,25.0
102,31.0
103,10.0
104,59.0
105,112.0
106,41.0
107,36.0
108,26.0
109,112.0
110,32.0
111,20.0
112,29.0
113,10.0
114,13.0
115,48.0
116,134.0
117,10.0
118,10.0
119,31.0
120,29.0
121,58.0
122,13.0
123,10.0
124,10.0
125,10.0
126,16.0
127,25.0
128,13.0
129,19.0
130,13.0
131,9.0
132,9.0
133,9.0
134,9.0
135,9.0
136,10.0
137,9.0
138,11.0
139,10.0
140,51.0
141,200.0
142,133.0
143,30.0
144,35.0
145,12.0
146,11.0
147,11.0
148,11.0
149,10.0
150,10.0
151,13.0
152,25.0
153,49.0
154,28.0
155,10.0
156,32.0
157,51.0
158,29.0
159,30.0
160,11.0
161,27.0
162,23.0
163,10.0
164,26.0
165,12.0
166,42.0
167,39.0
168,28.0
169,51.0
170,27.0
171,40.0
172,26.0
173,33.0
174,24.0
175,52.0
176,49.0
177,50.0
178,40.0
179,57.0
180,68.0
181,21.0
182,80.0
183,73.0
184,53.0
185,34.0
186,53.0
187,28.0
188,27.0
189,40.0
190,39.0
191,41.0
192,38.0
193,34.0
194,41.0
195,28.0
196,65.0
197,74.0
198,60.0
199,66.0
200,44.0
201,56.0
202,51.0
203,34.0
204,35.0
205,40.0
206,42.0
207,48.0
208,24.0
209,41.0
210,22.0
211,28.0
212,47.0
213,50.0
214,50.0
215,38.0
216,31.0
217,36.0
218,105.0
219,44.0
220,78.0
221,41.0
222,29.0
223,35.0
224,39.0
225,55.0
226,43.0
227,51.0
228,200.0
229,69.0
230,87.0
231,52.0
232,200.0
233,64.0
234,49.0
235,148.0
236,118.0
237,59.0
238,42.0
239,53.0
240,62.0
241,52.0
242,54.0
243,85.0
244,42.0
245,48.0
246,83.0
247,47.0
248,38.0
249,65.0
250,35.0
251,62.0
252,45.0
253,39.0
254,52.0
255,37.0
256,29.0
257,26.0
258,23.0
259,37.0
260,58.0
261,40.0
262,43.0
263,29.0
264,55.0
265,52.0
266,35.0
267,38.0
268,40.0
269,72.0
270,49.0
271,56.0
272,55.0
273,30.0
274,55.0
275,32.0
276,30.0
277,30.0
278,41.0
279,48.0
280,13.0
281,44.0
282,36.0
283,48.0
284,31.0
285,34.0
286,34.0
287,40.0
288,62.0
289,49.0
290,39.0
291,54.0
292,38.0
293,46.0
294,40.0
295,50.0
296,39.0
297,43.0
298,40.0
299,39.0
300,43.0
301,34.0
302,35.0
303,27.0
304,37.0
305,46.0
306,39.0
307,30.0
308,50.0
309,49.0
310,52.0
311,39.0
312,41.0
313,38.0
314,44.0
315,42.0
316,25.0
317,33.0
318,26.0
319,25.0
320,25.0
321,36.0
322,23.0
323,23.0
324,41.0
325,27.0
326,53.0
327,43.0
328,94.0
329,81.0
330,50.0
331,44.0
332,38.0
333,30.0
334,29.0
335,25.0
336,30.0
337,40.0
338,40.0
339,39.0
340,42.0
341,51.0
342,40.0
343,46.0
344,36.0
345,43.0
346,25.0
347,41.0
348,31.0
349,42.0
350,36.0
351,27.0
352,44.0
353,28.0
354,24.0
355,23.0
356,27.0
357,37.0
358,24.0
359,26.0
360,50.0
361,24.0
362,41.0
363,29.0
364,40.0
365,27.0
366,26.0
367,41.0
368,27.0
369,25.0
370,24.0
371,46.0
372,53.0
373,38.0
374,39.0
375,45.0
376,40.0
377,39.0
378,58.0
379,55.0
380,60.0
381,25.0
382,27.0
383,51.0
384,33.0
385,46.0
386,36.0
387,35.0
388,47.0
389,57.0
390,31.0
391,39.0
392,38.0
393,38.0
394,39.0
395,35.0
396,47.0
397,50.0
398,61.0
399,38.0
400,46.0
401,27.0
402,39.0
403,38.0
404,29.0
405,40.0
406,36.0
407,24.0
408,23.0
409,28.0
410,40.0
411,33.0
412,51.0
413,37.0
414,41.0
415,32.0
416,26.0
417,20.0
418,41.0
419,37.0
420,52.0
421,35.0
422,28.0
423,39.0
424,33.0
425,41.0
426,38.0
427,41.0
428,39.0
429,26.0
430,45.0
431,26.0
432,41.0
433,35.0
434,45.0
435,41.0
436,45.0
437,44.0
438,40.0
439,41.0
440,28.0
441,45.0
442,24.0
443,34.0
444,38.0
445,24.0
446,41.0
447,47.0
448,50.0
449,38.0
450,46.0
451,37.0
452,41.0
453,27.0
454,24.0
455,26.0
456,24.0
457,25.0
458,51.0
459,41.0
460,41.0
461,52.0
462,51.0
463,34.0
464,25.0
465,36.0
466,48.0
467,45.0
468,30.0
469,37.0
470,37.0
471,39.0
472,51.0
473,45.0
474,52.0
475,48.0
476,25.0
477,39.0
478,46.0
479,49.0
480,47.0
481,35.0
482,28.0
483,40.0
484,47.0
485,48.0
486,40.0
487,31.0
488,45.0
489,36.0
