step,value
0,10.0
1,10.0
2,20.0
3,21.0
4,26.0
5,26.0
6,11.0
7,27.0
8,28.0
9,28.0
10,10.0
11,32.0
12,12.0
13,11.0
14,11.0
15,11.0
16,11.0
17,29.0
18,12.0
19,11.0
20,11.0
21,12.0
22,10.0
23,11.0
24,10.0
25,11.0
26,10.0
27,10.0
28,10.0
29,9.0
30,11.0
31,10.0
32,9.0
33,9.0
34,9.0
35,10.0
36,10.0
37,11.0
38,9.0
39,8.0
40,9.0
41,10.0
42,9.0
43,10.0
44,10.0
45,10.0
46,11.0
47,9.0
48,9.0
49,10.0
50,10.0
51,9.0
52,10.0
53,10.0
54,10.0
55,10.0
56,9.0
57,10.0
58,9.0
59,8.0
60,10.0
61,10.0
62,10.0
63,9.0
64,9.0
65,10.0
66,10.0
67,9.0
68,10.0
69,16.0
70,17.0
71,10.0
72,9.0
73,27.0
74,9.0
75,17.0
76,21.0
77,15.0
78,16.0
79,20.0
80,10.0
81,10.0
82,18.0
83,12.0
84,15.0
85,14.0
86,15.0
87,14.0
88,14.0
89,20.0
90,14.0
91,14.0
92,20.0
93,14.0
94,36.0
95,29.0
96,23.0
97,22.0
98,20.0
99,19.0
100,15.0
101,19.0
102,18.0
103,70.0
104,60.0
105,53.0
106,75.0
107,72.0
108,32.0
109,21.0
110,24.0
111,35.0
112,67.0
113,45.0
114,90.0
115,65.0
116,200.0
117,65.0
118,34.0
119,58.0
120,78.0
121,27.0
122,51.0
123,80.0
124,155.0
125,61.0
126,90.0
127,72.0
128,69.0
129,13.0
130,21.0
131,25.0
132,20.0
133,60.0
134,76.0
135,200.0
136,29.0
137,67.0
138,97.0
139,24.0
140,87.0
141,139.0
142,190.0
143,78.0
144,138.0
145,41.0
146,31.0
147,150.0
148,70.0
149,89.0
150,73.0
151,26.0
152,134.0
153,117.0
154,157.0
155,92.0
156,58.0
157,18.0
158,70.0
159,125.0
160,22.0
161,96.0
162,75.0
163,104.0
164,27.0
165,78.0
166,68.0
167,200.0
168,94.0
169,170.0
170,91.0
171,50.0
172,112.0
173,145.0
174,97.0
175,191.0
176,149.0
177,165.0
178,103.0
179,200.0
180,200.0
181,118.0
182,116.0
183,124.0
184,101.0
185,200.0
186,69.0
187,78.0
188,90.0
189,85.0
190,77.0
191,84.0
192,174.0
193,200.0
194,94.0
195,200.0
196,200.0
197,104.0
198,109.0
199,15.0
200,50.0
201,91.0
202,200.0
203,200.0
204,158.0
205,88.0
206,190.0
207,85.0
208,86.0
209,200.0
210,126.0
211,82.0
212,123.0
213,160.0
214,142.0
215,134.0
216,141.0
217,169.0
218,189.0
219,145.0
220,82.0
221,131.0
222,200.0
223,44.0
224,110.0
225,192.0
226,116.0
227,36.0
228,35.0
229,200.0
230,168.0
231,200.0
232,200.0
233,137.0
234,200.0
235,162.0
236,145.0
237,174.0
238,198.0
239,200.0
240,200.0
241,200.0
242,200.0
243,136.0
244,159.0
245,200.0
246,173.0
247,159.0
248,163.0
249,154.0
250,200.0
251,132.0
252,200.0
253,132.0
254,124.0
255,200.0
256,200.0
257,192.0
258,147.0
259,146.0
260,172.0
261,158.0
262,117.0
263,200.0
264,149.0
265,200.0
266,133.0
267,178.0
268,58.0
269,36.0
270,172.0
271,200.0
272,145.0
273,181.0
274,149.0
275,142.0
276,163.0
277,113.0
278,108.0
279,104.0
280,132.0
281,188.0
282,140.0
283,178.0
284,130.0
285,164.0
286,135.0
287,119.0
288,137.0
289,178.0
290,181.0
291,200.0
292,200.0
293,200.0
294,183.0
295,200.0
296,146.0
297,200.0
298,200.0
299,157.0
300,152.0
301,131.0
302,170.0
303,200.0
304,83.0
305,140.0
306,200.0
307,164.0
308,139.0
309,173.0
310,147.0
311,93.0
312,200.0
313,120.0
314,200.0
315,125.0
316,200.0
317,170.0
318,200.0
319,84.0
320,200.0
321,200.0
322,187.0
323,199.0
324,200.0
325,146.0
326,199.0
327,156.0
328,180.0
329,200.0
330,200.0
331,151.0
332,135.0
333,200.0
334,114.0
335,200.0
336,177.0
337,200.0
338,123.0
339,200.0
340,168.0
341,200.0
342,200.0
343,200.0
344,200.0
345,138.0
346,200.0
347,133.0
348,161.0
349,200.0
350,200.0
351,200.0
352,200.0
353,179.0
354,200.0
355,200.0
356,200.0
357,200.0
358,200.0
359,200.0
360,200.0
361,186.0
362,186.0
363,200.0
364,181.0
365,195.0
366,159.0
367,200.0
368,181.0
369,200.0
370,200.0
371,143.0
372,200.0
373,158.0
374,200.0
375,200.0
376,200.0
377,200.0
378,200.0
379,200.0
380,200.0
381,177.0
382,150.0
383,200.0
384,200.0
385,200.0
386,200.0
387,200.0
388,183.0
389,200.0
390,200.0
391,200.0
392,200.0
393,200.0
394,200.0
395,200.0
396,200.0
397,200.0
398,181.0
399,189.0
400,200.0
401,200.0
402,200.0
403,164.0
404,200.0
405,200.0
406,200.0
407,154.0
408,152.0
409,200.0
410,200.0
411,192.0
412,193.0
413,200.0
414,200.0
415,182.0
416,180.0
417,200.0
418,176.0
419,150.0
420,200.0
421,200.0
422,172.0
423,168.0
424,200.0
425,200.0
426,200.0
427,200.0
428,200.0
429,165.0
430,200.0
431,146.0
432,166.0
433,200.0
434,200.0
435,176.0
436,168.0
437,200.0
438,200.0
439,200.0
440,200.0
441,172.0
442,164.0
443,150.0
444,200.0
445,200.0
446,169.0
447,157.0
448,200.0
449,156.0
450,183.0
451,163.0
452,200.0
453,200.0
454,200.0
455,149.0
456,200.0
457,200.0
458,200.0
459,192.0
460,200.0
461,200.0
462,200.0
463,187.0
464,200.0
465,155.0
466,165.0
467,200.0
468,200.0
469,200.0
470,166.0
471,174.0
472,200.0
473,200.0
474,157.0
475,200.0
476,198.0
477,158.0
478,200.0
479,200.0
480,200.0
481,200.0
482,200.0
483,200.0
484,163.0
485,200.0
486,182.0
487,200.0
488,200.0
489,149.0
