step,value
0,12.0
1,8.0
2,9.0
3,9.0
4,29.0
5,31.0
6,27.0
7,29.0
8,14.0
9,11.0
10,29.0
11,12.0
12,32.0
13,33.0
14,28.0
15,12.0
16,35.0
17,30.0
18,11.0
19,31.0
20,33.0
21,11.0
22,11.0
23,11.0
24,32.0
25,10.0
26,11.0
27,11.0
28,34.0
29,32.0
30,12.0
31,10.0
32,10.0
33,10.0
34,11.0
35,29.0
36,10.0
37,10.0
38,11.0
39,10.0
40,10.0
41,36.0
42,11.0
43,11.0
44,11.0
45,11.0
46,10.0
47,30.0
48,10.0
49,11.0
50,10.0
51,10.0
52,31.0
53,11.0
54,11.0
55,10.0
56,11.0
57,10.0
58,9.0
59,10.0
60,9.0
61,10.0
62,9.0
63,10.0
64,9.0
65,10.0
66,9.0
67,10.0
68,10.0
69,10.0
70,10.0
71,10.0
72,10.0
73,10.0
74,9.0
75,9.0
76,10.0
77,10.0
78,8.0
79,9.0
80,10.0
81,10.0
82,10.0
83,11.0
84,9.0
85,9.0
86,9.0
87,10.0
88,9.0
89,9.0
90,10.0
91,10.0
92,9.0
93,10.0
94,10.0
95,10.0
96,10.0
97,11.0
98,9.0
99,9.0
100,9.0
101,9.0
102,8.0
103,9.0
104,10.0
105,10.0
106,8.0
107,28.0
108,16.0
109,12.0
110,11.0
111,10.0
112,10.0
113,14.0
114,20.0
115,10.0
116,11.0
117,10.0
118,10.0
119,11.0
120,11.0
121,10.0
122,11.0
123,10.0
124,10.0
125,13.0
126,10.0
127,10.0
128,10.0
129,10.0
130,11.0
131,10.0
132,10.0
133,12.0
134,10.0
135,10.0
136,9.0
137,10.0
138,10.0
139,10.0
140,10.0
141,10.0
142,10.0
143,10.0
144,11.0
145,10.0
146,10.0
147,10.0
148,10.0
149,10.0
150,11.0
151,10.0
152,10.0
153,11.0
154,10.0
155,10.0
156,11.0
157,10.0
158,11.0
159,11.0
160,10.0
161,11.0
162,11.0
163,32.0
164,11.0
165,28.0
166,90.0
167,10.0
168,11.0
169,33.0
170,11.0
171,11.0
172,10.0
173,27.0
174,12.0
175,11.0
176,11.0
177,15.0
178,25.0
