step,value
0,9.0
1,9.0
2,9.0
3,9.0
4,9.0
5,9.0
6,9.0
7,9.0
8,10.0
9,10.0
10,8.0
11,10.0
12,10.0
13,10.0
14,10.0
15,9.0
16,9.0
17,10.0
18,9.0
19,11.0
20,9.0
21,11.0
22,11.0
23,9.0
24,9.0
25,13.0
26,8.0
27,9.0
28,11.0
29,10.0
30,14.0
31,9.0
32,9.0
33,9.0
34,11.0
35,9.0
36,9.0
37,9.0
38,10.0
39,8.0
40,9.0
41,9.0
42,9.0
43,8.0
44,9.0
45,10.0
46,9.0
47,10.0
48,9.0
49,16.0
50,10.0
51,10.0
52,9.0
53,10.0
54,9.0
55,10.0
56,10.0
57,11.0
58,9.0
59,9.0
60,9.0
61,10.0
62,9.0
63,9.0
64,10.0
65,10.0
66,14.0
67,10.0
68,10.0
69,9.0
70,18.0
71,11.0
72,10.0
73,9.0
74,10.0
75,14.0
76,10.0
77,11.0
78,10.0
79,44.0
80,49.0
81,80.0
82,60.0
83,10.0
84,70.0
85,10.0
86,18.0
87,62.0
88,10.0
89,11.0
90,11.0
91,20.0
92,14.0
93,61.0
94,85.0
95,12.0
96,10.0
97,10.0
98,147.0
99,10.0
100,10.0
101,70.0
102,74.0
103,59.0
104,10.0
105,54.0
106,65.0
107,200.0
108,10.0
109,96.0
110,10.0
111,59.0
112,10.0
113,92.0
114,24.0
115,55.0
116,74.0
117,112.0
118,24.0
119,10.0
120,112.0
121,10.0
122,10.0
123,76.0
124,10.0
125,11.0
126,74.0
127,83.0
128,129.0
129,41.0
130,15.0
131,69.0
132,77.0
133,11.0
134,94.0
135,89.0
136,62.0
137,78.0
138,79.0
139,39.0
140,91.0
141,11.0
142,81.0
143,19.0
144,20.0
145,47.0
146,148.0
147,97.0
148,173.0
149,109.0
150,22.0
151,83.0
152,94.0
153,140.0
154,88.0
155,18.0
156,43.0
157,108.0
158,82.0
159,24.0
160,49.0
161,44.0
162,83.0
163,176.0
164,53.0
165,200.0
166,86.0
167,40.0
168,51.0
169,21.0
170,24.0
171,48.0
172,54.0
173,25.0
174,117.0
175,21.0
176,24.0
177,22.0
178,20.0
179,37.0
180,106.0
181,21.0
182,106.0
183,68.0
184,23.0
185,28.0
186,86.0
187,53.0
188,25.0
189,93.0
190,78.0
191,89.0
192,76.0
193,41.0
194,182.0
195,159.0
196,42.0
197,71.0
198,66.0
199,33.0
200,45.0
201,174.0
202,48.0
203,42.0
204,134.0
205,73.0
206,99.0
207,200.0
208,108.0
209,86.0
210,200.0
211,199.0
