step,value
0,14.0
1,8.0
2,9.0
3,10.0
4,9.0
5,12.0
6,9.0
7,9.0
8,9.0
9,9.0
10,10.0
11,10.0
12,10.0
13,9.0
14,9.0
15,10.0
16,10.0
17,10.0
18,10.0
19,9.0
20,9.0
21,10.0
22,10.0
23,11.0
24,9.0
25,10.0
26,8.0
27,10.0
28,9.0
29,9.0
30,9.0
31,8.0
32,9.0
33,10.0
34,10.0
35,13.0
36,11.0
37,9.0
38,9.0
39,10.0
40,9.0
41,10.0
42,8.0
43,9.0
44,15.0
45,15.0
46,9.0
47,10.0
48,12.0
49,8.0
50,15.0
51,9.0
52,16.0
53,12.0
54,11.0
55,23.0
56,9.0
57,23.0
58,12.0
59,21.0
60,26.0
61,9.0
62,34.0
63,18.0
64,39.0
65,20.0
66,24.0
67,17.0
68,27.0
69,10.0
70,9.0
71,32.0
72,21.0
73,13.0
74,23.0
75,19.0
76,17.0
77,30.0
78,24.0
79,18.0
80,15.0
81,49.0
82,28.0
83,48.0
84,24.0
85,41.0
86,16.0
87,14.0
88,15.0
89,19.0
90,20.0
91,30.0
92,37.0
93,18.0
94,28.0
95,26.0
96,22.0
97,16.0
98,17.0
99,18.0
100,25.0
101,17.0
102,69.0
103,37.0
104,56.0
105,22.0
106,16.0
107,22.0
108,20.0
109,29.0
110,73.0
111,25.0
112,43.0
113,38.0
114,49.0
115,63.0
116,24.0
117,43.0
118,53.0
119,23.0
120,31.0
121,48.0
122,189.0
123,26.0
124,28.0
125,46.0
126,48.0
127,117.0
128,26.0
129,76.0
130,52.0
131,39.0
132,29.0
133,32.0
134,71.0
135,29.0
136,26.0
137,29.0
138,52.0
139,53.0
140,94.0
141,32.0
142,35.0
143,54.0
144,41.0
145,119.0
146,36.0
147,45.0
148,35.0
149,37.0
150,80.0
151,40.0
152,60.0
153,46.0
154,36.0
155,44.0
156,148.0
157,67.0
158,43.0
159,51.0
160,55.0
161,54.0
162,56.0
163,200.0
164,127.0
165,35.0
166,200.0
167,80.0
168,48.0
169,47.0
170,65.0
171,77.0
172,108.0
173,72.0
174,200.0
175,49.0
176,200.0
177,56.0
178,32.0
179,40.0
180,28.0
181,46.0
182,33.0
183,35.0
184,200.0
185,59.0
186,200.0
187,29.0
188,66.0
189,59.0
190,51.0
191,53.0
192,46.0
193,49.0
194,44.0
195,36.0
196,46.0
197,200.0
198,58.0
199,89.0
200,60.0
201,66.0
202,43.0
203,200.0
204,200.0
205,59.0
206,104.0
207,51.0
208,86.0
209,91.0
210,72.0
211,48.0
212,67.0
213,200.0
214,40.0
215,72.0
216,59.0
217,43.0
218,64.0
219,48.0
220,69.0
221,48.0
222,200.0
223,107.0
224,47.0
225,141.0
226,46.0
227,200.0
228,200.0
229,54.0
230,152.0
231,64.0
232,44.0
233,99.0
234,54.0
235,45.0
236,35.0
237,88.0
238,148.0
239,78.0
240,65.0
241,149.0
242,112.0
243,55.0
244,64.0
245,98.0
246,133.0
247,200.0
248,67.0
249,56.0
250,51.0
251,96.0
252,52.0
253,150.0
254,179.0
255,57.0
256,57.0
257,126.0
258,44.0
259,61.0
260,70.0
261,62.0
262,200.0
263,61.0
264,200.0
265,90.0
266,52.0
267,62.0
268,56.0
269,31.0
270,83.0
271,71.0
272,200.0
273,64.0
274,52.0
275,28.0
276,87.0
277,60.0
278,60.0
279,44.0
280,200.0
281,200.0
282,82.0
283,148.0
284,80.0
285,80.0
286,73.0
287,200.0
288,76.0
289,103.0
290,189.0
291,90.0
292,61.0
293,49.0
294,64.0
295,78.0
296,172.0
297,68.0
298,173.0
299,103.0
300,68.0
301,60.0
302,77.0
303,200.0
304,75.0
305,76.0
306,57.0
307,200.0
308,200.0
309,66.0
310,75.0
311,56.0
312,44.0
313,52.0
314,78.0
315,200.0
316,72.0
317,200.0
318,62.0
319,73.0
320,200.0
321,49.0
322,52.0
323,61.0
324,200.0
325,66.0
326,50.0
327,80.0
328,87.0
329,74.0
330,200.0
331,86.0
332,52.0
333,77.0
334,77.0
335,88.0
336,141.0
337,200.0
338,84.0
339,57.0
340,92.0
341,86.0
342,62.0
343,91.0
344,80.0
345,103.0
346,114.0
347,66.0
348,59.0
349,111.0
350,97.0
351,71.0
352,200.0
353,200.0
354,200.0
355,81.0
356,56.0
357,200.0
358,99.0
359,200.0
360,200.0
361,75.0
362,200.0
