step,value
0,11.0
1,11.0
2,8.0
3,24.0
4,23.0
5,19.0
6,19.0
7,17.0
8,21.0
9,23.0
10,17.0
11,22.0
12,20.0
13,22.0
14,102.0
15,112.0
16,91.0
17,88.0
18,99.0
19,103.0
20,95.0
21,83.0
22,69.0
23,65.0
24,73.0
25,67.0
26,68.0
27,66.0
28,71.0
29,72.0
30,77.0
31,76.0
32,73.0
33,63.0
34,60.0
35,47.0
36,64.0
37,53.0
38,40.0
39,36.0
40,61.0
41,55.0
42,63.0
43,62.0
44,53.0
45,66.0
46,48.0
47,61.0
48,48.0
49,52.0
50,55.0
51,41.0
52,52.0
53,41.0
54,35.0
55,41.0
56,27.0
57,33.0
58,47.0
59,68.0
60,31.0
61,27.0
62,33.0
63,37.0
64,33.0
65,65.0
66,34.0
67,37.0
68,30.0
69,24.0
70,32.0
71,37.0
72,35.0
73,48.0
74,25.0
75,39.0
76,33.0
77,43.0
78,29.0
79,29.0
80,35.0
81,40.0
82,35.0
83,47.0
84,35.0
85,30.0
86,34.0
87,51.0
88,27.0
89,51.0
90,27.0
91,29.0
92,43.0
93,48.0
94,25.0
95,29.0
96,45.0
97,25.0
98,42.0
99,35.0
100,42.0
101,31.0
102,48.0
103,37.0
104,30.0
105,25.0
106,25.0
107,27.0
108,45.0
109,42.0
110,53.0
111,46.0
112,35.0
113,42.0
114,44.0
115,67.0
116,65.0
117,34.0
118,55.0
119,33.0
120,38.0
121,33.0
122,76.0
123,51.0
124,42.0
125,43.0
126,44.0
127,92.0
128,69.0
129,86.0
130,93.0
131,92.0
132,159.0
133,109.0
134,99.0
135,45.0
136,109.0
137,95.0
138,122.0
139,35.0
140,109.0
141,46.0
142,152.0
143,154.0
144,33.0
145,95.0
146,58.0
147,118.0
148,127.0
149,146.0
150,111.0
151,164.0
152,117.0
153,183.0
154,113.0
155,189.0
156,200.0
157,200.0
158,162.0
159,146.0
160,176.0
161,157.0
162,200.0
163,200.0
164,76.0
165,59.0
166,200.0
167,137.0
168,200.0
169,200.0
170,75.0
171,200.0
172,200.0
173,50.0
174,200.0
175,200.0
176,181.0
177,200.0
178,69.0
179,138.0
180,200.0
181,200.0
182,155.0
183,168.0
184,200.0
185,200.0
186,182.0
187,200.0
188,200.0
189,200.0
190,179.0
191,142.0
192,200.0
193,200.0
194,200.0
195,200.0
196,188.0
197,200.0
198,200.0
199,200.0
200,200.0
201,82.0
202,181.0
203,200.0
204,200.0
205,200.0
206,177.0
207,200.0
208,200.0
209,200.0
210,167.0
211,151.0
212,157.0
213,200.0
214,193.0
215,96.0
216,200.0
217,200.0
218,200.0
219,200.0
220,142.0
221,200.0
222,200.0
223,200.0
224,200.0
225,200.0
226,184.0
227,200.0
228,200.0
229,200.0
230,200.0
231,143.0
232,144.0
233,166.0
234,200.0
235,200.0
236,200.0
237,200.0
238,200.0
239,145.0
240,200.0
241,93.0
242,200.0
243,200.0
244,200.0
245,200.0
246,200.0
247,200.0
248,200.0
249,174.0
250,78.0
251,200.0
252,200.0
253,200.0
254,162.0
255,200.0
256,200.0
257,92.0
258,200.0
259,163.0
260,200.0
261,200.0
262,164.0
263,200.0
264,200.0
265,137.0
266,167.0
267,189.0
268,200.0
269,200.0
270,190.0
271,156.0
272,133.0
273,200.0
274,200.0
275,171.0
276,200.0
277,144.0
278,200.0
279,200.0
280,155.0
281,158.0
282,200.0
283,200.0
284,200.0
285,164.0
286,200.0
287,200.0
288,200.0
289,200.0
290,150.0
291,200.0
292,200.0
293,177.0
294,200.0
295,200.0
296,200.0
297,200.0
298,180.0
299,164.0
300,169.0
301,200.0
302,160.0
303,102.0
304,200.0
305,175.0
306,177.0
307,184.0
308,200.0
309,168.0
310,168.0
311,200.0
312,200.0
313,200.0
314,200.0
315,200.0
316,200.0
317,172.0
318,200.0
319,172.0
320,200.0
321,200.0
322,140.0
323,200.0
324,200.0
325,200.0
326,155.0
327,162.0
328,195.0
329,200.0
330,172.0
331,200.0
332,200.0
333,169.0
334,185.0
335,200.0
336,200.0
337,200.0
338,200.0
339,173.0
340,175.0
341,200.0
342,199.0
343,200.0
344,189.0
345,200.0
346,200.0
347,134.0
348,200.0
349,200.0
350,200.0
351,174.0
352,200.0
353,200.0
354,200.0
355,200.0
356,200.0
357,200.0
358,200.0
359,200.0
360,138.0
361,200.0
362,200.0
363,200.0
364,200.0
365,200.0
366,200.0
367,200.0
368,200.0
369,200.0
370,200.0
371,200.0
372,200.0
