step,value
0,50.0
1,49.0
2,63.0
3,29.0
4,47.0
5,19.0
6,11.0
7,9.0
8,8.0
9,10.0
10,9.0
11,10.0
12,10.0
13,8.0
14,9.0
15,11.0
16,26.0
17,48.0
18,9.0
19,8.0
20,8.0
21,8.0
22,10.0
23,8.0
24,8.0
25,33.0
26,8.0
27,9.0
28,10.0
29,9.0
30,9.0
31,10.0
32,10.0
33,10.0
34,10.0
35,9.0
36,9.0
37,8.0
38,9.0
39,10.0
40,9.0
41,10.0
42,10.0
43,14.0
44,10.0
45,9.0
46,10.0
47,22.0
48,10.0
49,57.0
50,26.0
51,8.0
52,26.0
53,9.0
54,28.0
55,9.0
56,10.0
57,19.0
58,10.0
59,21.0
60,27.0
61,9.0
62,10.0
63,10.0
64,9.0
65,29.0
66,9.0
67,51.0
68,43.0
69,9.0
70,10.0
71,9.0
72,8.0
73,10.0
74,8.0
75,27.0
76,9.0
77,18.0
78,8.0
79,30.0
80,9.0
81,63.0
82,10.0
83,8.0
84,10.0
85,15.0
86,25.0
87,28.0
88,12.0
89,21.0
90,49.0
91,22.0
92,41.0
93,51.0
94,19.0
95,30.0
96,23.0
97,13.0
98,8.0
99,18.0
100,71.0
101,19.0
102,40.0
103,21.0
104,200.0
105,74.0
106,31.0
107,37.0
108,9.0
109,10.0
110,10.0
111,46.0
112,20.0
113,62.0
114,118.0
115,79.0
116,200.0
117,136.0
118,70.0
119,71.0
120,59.0
121,32.0
122,54.0
123,58.0
124,36.0
125,20.0
126,13.0
127,73.0
128,41.0
129,59.0
130,51.0
131,53.0
132,85.0
133,73.0
134,105.0
135,49.0
136,14.0
137,12.0
138,11.0
139,35.0
140,50.0
141,36.0
142,25.0
143,34.0
144,39.0
145,47.0
146,69.0
147,200.0
148,50.0
149,38.0
150,40.0
151,40.0
152,56.0
153,70.0
154,59.0
155,40.0
156,32.0
157,53.0
158,67.0
159,29.0
160,11.0
161,12.0
162,11.0
163,11.0
164,32.0
165,12.0
166,27.0
167,38.0
168,30.0
169,27.0
170,12.0
171,11.0
172,27.0
173,12.0
174,25.0
175,27.0
176,18.0
177,38.0
178,26.0
179,21.0
180,40.0
181,26.0
182,40.0
183,59.0
184,40.0
185,37.0
186,32.0
187,28.0
188,45.0
189,40.0
190,22.0
191,28.0
192,26.0
193,26.0
194,25.0
195,36.0
196,34.0
197,22.0
198,26.0
199,13.0
