step,value
0,8.0
1,50.0
2,9.0
3,9.0
4,9.0
5,23.0
6,9.0
7,11.0
8,20.0
9,10.0
10,10.0
11,12.0
12,31.0
13,58.0
14,18.0
15,65.0
16,200.0
17,53.0
18,80.0
19,50.0
20,35.0
21,32.0
22,50.0
23,46.0
24,43.0
25,37.0
26,35.0
27,27.0
28,36.0
29,42.0
30,47.0
31,45.0
32,38.0
33,38.0
34,33.0
35,49.0
36,35.0
37,47.0
38,41.0
39,44.0
40,28.0
41,31.0
42,40.0
43,38.0
44,24.0
45,34.0
46,54.0
47,36.0
48,35.0
49,38.0
50,29.0
51,42.0
52,34.0
53,54.0
54,28.0
55,28.0
56,28.0
57,28.0
58,68.0
59,122.0
60,72.0
61,86.0
62,39.0
63,53.0
64,32.0
65,84.0
66,92.0
67,46.0
68,39.0
69,66.0
70,48.0
71,30.0
72,28.0
73,83.0
74,32.0
75,69.0
76,49.0
77,44.0
78,73.0
79,49.0
80,49.0
81,49.0
82,61.0
83,61.0
84,67.0
85,44.0
86,55.0
87,55.0
88,87.0
89,59.0
90,42.0
91,65.0
92,80.0
93,39.0
94,34.0
95,64.0
96,79.0
97,50.0
98,175.0
99,57.0
100,66.0
101,119.0
102,54.0
103,135.0
104,154.0
105,126.0
106,63.0
107,102.0
108,75.0
109,81.0
110,111.0
111,44.0
112,36.0
113,35.0
114,37.0
115,39.0
116,38.0
117,78.0
118,44.0
119,62.0
120,72.0
121,40.0
122,48.0
123,85.0
124,117.0
125,58.0
126,76.0
127,58.0
128,48.0
129,62.0
130,39.0
131,69.0
132,45.0
133,46.0
134,70.0
135,40.0
136,67.0
137,85.0
138,37.0
139,62.0
140,49.0
141,37.0
142,59.0
143,80.0
144,54.0
145,105.0
146,60.0
147,47.0
148,55.0
149,73.0
150,83.0
151,72.0
152,41.0
153,40.0
154,98.0
155,40.0
156,39.0
157,94.0
158,87.0
159,64.0
160,44.0
161,49.0
162,66.0
163,43.0
164,55.0
165,56.0
166,70.0
167,60.0
168,47.0
169,85.0
170,67.0
171,42.0
172,75.0
173,41.0
174,63.0
175,57.0
176,43.0
177,83.0
178,43.0
179,92.0
180,41.0
181,43.0
182,56.0
183,82.0
184,55.0
185,88.0
186,46.0
187,45.0
188,66.0
189,113.0
190,117.0
191,84.0
192,76.0
193,152.0
194,64.0
195,64.0
196,83.0
197,106.0
198,38.0
199,40.0
200,66.0
201,32.0
202,83.0
203,89.0
204,109.0
205,94.0
206,56.0
207,74.0
208,81.0
209,200.0
210,74.0
211,60.0
212,51.0
213,43.0
214,70.0
215,47.0
216,59.0
217,47.0
218,79.0
219,76.0
220,116.0
221,94.0
222,100.0
223,62.0
224,64.0
225,78.0
226,50.0
227,91.0
228,76.0
229,50.0
230,55.0
231,95.0
232,82.0
233,93.0
234,102.0
235,107.0
236,195.0
237,46.0
238,59.0
239,48.0
240,76.0
241,61.0
242,71.0
243,104.0
244,56.0
245,40.0
246,51.0
247,58.0
248,51.0
249,53.0
250,66.0
251,200.0
252,152.0
253,169.0
254,172.0
255,82.0
256,109.0
257,147.0
258,74.0
259,56.0
260,200.0
261,78.0
262,200.0
263,200.0
264,137.0
265,84.0
266,48.0
267,200.0
268,53.0
269,144.0
270,157.0
271,200.0
272,85.0
273,200.0
274,62.0
275,44.0
276,86.0
277,109.0
278,91.0
279,108.0
280,80.0
281,58.0
282,47.0
283,70.0
284,38.0
285,58.0
286,61.0
287,37.0
288,50.0
289,105.0
290,163.0
291,75.0
292,88.0
293,64.0
294,79.0
295,200.0
296,183.0
297,200.0
298,200.0
299,180.0
300,167.0
301,85.0
302,124.0
303,91.0
304,171.0
305,88.0
306,111.0
307,76.0
308,48.0
309,82.0
310,123.0
311,70.0
312,52.0
313,58.0
314,62.0
315,88.0
316,78.0
317,200.0
318,79.0
319,68.0
320,48.0
321,80.0
322,68.0
323,200.0
324,119.0
325,82.0
326,84.0
327,109.0
328,63.0
329,55.0
330,89.0
331,54.0
332,139.0
333,123.0
334,73.0
335,82.0
336,79.0
337,74.0
338,200.0
339,96.0
340,66.0
341,73.0
342,71.0
343,41.0
344,57.0
345,62.0
346,58.0
347,58.0
348,65.0
349,81.0
350,47.0
351,70.0
352,72.0
353,103.0
354,200.0
355,108.0
356,101.0
357,155.0
358,71.0
359,86.0
360,195.0
361,149.0
362,57.0
363,76.0
364,93.0
365,60.0
366,89.0
367,62.0
368,55.0
369,106.0
370,91.0
371,200.0
372,196.0
373,62.0
374,74.0
375,72.0
376,40.0
377,60.0
378,93.0
379,86.0
380,65.0
381,95.0
382,67.0
383,171.0
384,192.0
385,167.0
386,200.0
387,153.0
388,101.0
389,200.0
390,74.0
391,98.0
392,127.0
393,149.0
394,131.0
395,197.0
396,71.0
397,61.0
398,95.0
399,157.0
400,152.0
401,56.0
402,91.0
403,200.0
404,102.0
405,72.0
406,150.0
407,66.0
408,200.0
409,61.0
410,200.0
411,98.0
412,162.0
413,71.0
414,65.0
415,58.0
416,55.0
417,131.0
418,197.0
419,70.0
420,76.0
421,66.0
422,113.0
423,40.0
424,59.0
425,139.0
426,92.0
427,86.0
428,56.0
429,106.0
430,145.0
431,117.0
432,80.0
433,200.0
434,53.0
435,164.0
436,81.0
437,148.0
438,143.0
439,107.0
440,200.0
441,55.0
442,67.0
443,70.0
444,44.0
445,72.0
446,62.0
447,50.0
448,160.0
449,170.0
450,200.0
451,61.0
452,83.0
453,74.0
454,77.0
